hb,temp,result
67.8,92.5,6
90.3,93.1,6
95.8,91.3,6
88.0,90.2,6
84.5,91.6,6
98.0,94.0,6
146.2,93.1,7
128.7,93.7,7
133.4,91.8,7
119.6,92.3,7
112.5,90.5,7
137.5,91.7,7
106.6,93.9,7
110.0,94.8,7
103.0,93.5,7
118.9,90.8,7
119.5,94.5,7
125.7,93.5,7
118.7,91.3,7
144.1,91.5,7
109.8,93.0,7
123.9,94.9,7
132.5,91.9,7
116.9,93.5,7
117.5,93.5,7
113.8,92.8,7
138.3,93.4,7
143.0,93.6,7
105.9,92.6,7
134.0,90.9,7
141.1,94.3,7
103.9,93.5,7
108.9,94.0,7
134.7,92.3,7
138.9,92.2,7
138.3,93.3,7
117.6,90.5,7
115.4,92.0,7
111.7,95.0,7
112.4,94.4,7
116.9,92.5,7
120.7,93.7,7
129.2,91.3,7
102.0,93.9,7
123.9,94.9,7
129.9,90.7,7
103.1,91.1,7
130.9,91.9,7
118.7,90.3,7
135.6,92.2,7
111.7,90.3,7
139.6,90.4,7
121.0,91.7,7
110.6,93.0,7
129.4,91.3,7
129.5,90.2,7
127.4,94.3,7
112.0,94.8,7
149.7,91.1,7
102.4,90.3,7
132.4,90.6,7
137.2,94.5,7
125.4,91.0,7
144.2,93.5,7
140.6,91.5,7
133.5,91.3,7
128.8,93.9,7
117.0,94.4,7
129.4,91.5,7
121.4,94.6,7
146.2,92.5,7
107.3,93.1,7
135.1,94.5,7
144.8,91.7,7
136.9,93.7,7
132.6,94.9,7
138.8,94.2,7
136.8,92.7,7
142.3,93.8,7
119.5,92.5,7
141.1,94.5,7
126.6,94.7,7
116.1,91.1,7
105.4,93.8,7
138.8,92.9,7
127.6,92.4,7
142.0,91.9,7
109.0,90.1,7
143.3,90.4,7
132.0,93.2,7
146.5,94.8,7
141.3,92.7,7
120.8,90.5,7
142.2,93.1,7
142.5,90.0,7
111.4,92.6,7
114.3,93.3,7
138.1,94.8,7
123.8,92.2,7
139.1,93.6,7
118.1,90.6,7
109.0,90.4,7
128.3,93.6,7
138.1,94.0,7
118.9,92.8,7
114.7,91.1,7
109.3,92.8,7
106.7,93.9,7
146.1,90.5,7
104.0,93.5,7
106.4,91.9,7
124.5,94.6,7
127.6,90.7,7
130.7,92.8,7
122.1,91.4,7
130.8,91.8,7
110.5,94.2,7
148.5,91.3,7
117.9,94.7,7
148.1,90.0,7
102.6,94.5,7
145.7,91.5,7
112.9,93.8,7
134.6,93.6,7
104.0,90.7,7
138.7,92.4,7
147.5,91.5,7
141.7,94.1,7
147.5,90.8,7
131.1,92.3,7
129.0,92.5,7
146.4,91.8,7
123.4,94.4,7
119.8,92.4,7
113.0,90.1,7
113.6,92.1,7
135.9,93.4,7
137.4,90.5,7
127.7,92.4,7
107.0,90.8,7
147.3,93.8,7
104.8,92.5,7
101.3,95.0,7
114.5,90.8,7
124.9,94.0,7
131.6,94.2,7
131.6,94.6,7
108.4,92.6,7
113.3,94.8,7
117.9,92.5,7
105.3,92.9,7
149.9,92.6,7
146.2,94.5,7
133.2,93.0,7
146.8,92.3,7
121.5,91.7,7
119.5,94.3,7
141.3,90.8,7
112.4,91.0,7
120.3,94.9,7
117.4,91.1,7
134.9,94.5,7
140.7,95.0,7
116.2,92.8,7
133.2,90.5,7
133.2,94.7,7
109.0,91.6,7
136.8,94.1,7
122.4,92.8,7
143.1,91.4,7
126.9,94.4,7
119.4,94.8,7
126.3,93.0,7
115.8,91.4,7
122.1,94.6,7
118.4,92.6,7
140.5,90.8,7
105.6,94.4,7
102.3,91.5,7
105.3,92.1,7
123.6,94.2,7
119.1,90.1,7
148.5,92.5,7
132.6,92.8,7
138.6,94.6,7
125.1,94.4,7
120.7,90.0,7
123.4,90.0,7
149.1,94.1,7
113.5,92.8,7
101.3,90.6,7
112.1,93.9,7
105.3,94.1,7
108.2,90.8,7
135.3,90.7,7
128.9,92.0,7
110.3,92.3,7
110.8,93.6,7
105.3,93.0,7
136.5,91.5,7
134.2,91.1,7
149.3,94.8,7
106.0,90.0,7
118.1,91.6,7
137.3,94.6,7
124.3,91.9,7
116.0,94.5,7
109.9,92.0,7
132.3,92.4,7
140.6,93.8,7
116.6,93.3,7
145.9,94.6,7
147.2,94.5,7
140.4,92.6,7
148.9,94.2,7
121.6,91.1,7
137.5,90.8,7
131.7,92.0,7
137.5,93.2,7
148.5,94.2,7
124.2,93.1,7
104.5,90.2,7
132.5,91.5,7
129.8,91.7,7
137.4,90.3,7
136.5,93.3,7
103.2,94.8,7
101.1,93.2,7
120.8,90.0,7
118.4,94.2,7
141.2,93.7,7
141.8,93.1,7
148.4,92.6,7
112.2,90.6,7
125.0,93.2,7
109.2,93.9,7
125.8,91.9,7
118.2,91.7,7
137.9,93.7,7
141.8,90.6,7
129.1,91.5,7
125.6,90.8,7
109.3,90.7,7
127.0,94.9,7
124.3,93.1,7
138.7,91.5,7
147.8,90.1,7
105.8,93.0,7
140.4,93.4,7
120.9,93.5,7
129.2,94.6,7
103.3,90.8,7
139.5,93.8,7
119.0,90.5,7
140.1,94.9,7
135.4,93.3,7
112.4,91.9,7
115.6,90.4,7
125.0,90.9,7
101.9,90.7,7
102.8,92.7,7
147.2,91.2,7
104.6,93.1,7
121.6,90.9,7
111.7,90.6,7
128.2,90.4,7
107.2,92.0,7
118.1,90.4,7
109.0,92.8,7
107.5,92.8,7
105.9,90.9,7
126.6,91.8,7
119.8,91.1,7
133.9,95.0,7
131.0,92.1,7
146.7,91.9,7
132.4,91.7,7
104.1,92.8,7
102.3,92.7,7
110.2,90.1,7
114.7,91.2,7
106.8,91.8,7
149.6,91.5,7
111.3,91.4,7
113.3,91.6,7
119.0,90.8,7
120.1,94.4,7
120.8,91.6,7
107.0,93.8,7
116.8,92.6,7
129.5,90.3,7
139.2,94.8,7
115.8,92.1,7
145.1,93.9,7
112.4,90.9,7
126.0,93.1,7
131.0,90.9,7
106.5,93.7,7
137.7,90.7,7
147.2,94.5,7
139.8,92.1,7
114.1,90.5,7
122.7,94.5,7
118.9,91.7,7
131.2,90.5,7
121.3,91.6,7
122.4,91.1,7
121.1,92.3,7
106.0,93.5,7
123.5,93.3,7
112.8,91.4,7
110.5,92.6,7
110.8,94.3,7
140.2,94.7,7
108.8,94.6,7
104.3,94.8,7
117.6,90.5,7
136.9,93.5,7
139.1,92.9,7
129.9,93.8,7
142.6,94.5,7
132.2,90.3,7
104.8,90.6,7
142.1,92.0,7
104.0,91.8,7
102.4,91.2,7
101.1,90.7,7
105.7,94.0,7
141.2,94.7,7
113.4,91.4,7
123.6,91.5,7
125.8,93.7,7
103.1,92.1,7
131.3,91.1,7
121.7,91.8,7
111.1,92.1,7
105.4,92.4,7
120.0,91.9,7
101.9,92.9,7
103.1,91.7,7
149.6,93.5,7
111.2,91.3,7
132.7,90.7,7
130.0,90.9,7
125.4,92.7,7
131.8,91.7,7
137.6,90.9,7
129.1,92.1,7
123.2,92.3,7
135.8,94.3,7
145.9,92.4,7
144.8,90.3,7
129.1,90.0,7
139.7,91.9,7
119.5,92.1,7
144.7,94.0,7
149.1,94.3,7
136.1,91.1,7
104.2,93.0,7
107.5,92.8,7
111.4,94.0,7
132.1,91.0,7
117.8,90.5,7
120.2,93.0,7
107.5,93.4,7
130.9,91.5,7
130.8,93.5,7
144.5,93.8,7
130.3,91.7,7
108.7,94.3,7
149.1,95.0,7
114.6,93.5,7
103.2,93.2,7
148.6,92.1,7
106.3,92.8,7
146.5,91.5,7
101.2,92.1,7
125.6,94.9,7
133.9,91.8,7
148.8,91.3,7
104.1,91.5,7
127.3,91.5,7
101.2,94.5,7
141.6,91.6,7
114.4,92.5,7
147.4,91.9,7
107.6,93.3,7
129.4,91.7,7
144.0,90.1,7
119.7,91.6,7
116.9,94.3,7
109.6,92.0,7
128.1,91.5,7
114.9,92.2,7
140.5,91.0,7
135.3,90.2,7
139.8,91.9,7
136.7,94.7,7
137.6,93.6,7
138.6,92.3,7
139.5,91.4,7
149.0,90.4,7
105.8,93.8,7
109.7,90.0,7
114.0,91.0,7
141.0,94.7,7
143.2,90.4,7
109.5,91.6,7
139.5,94.8,7
142.3,91.2,7
107.3,94.0,7
102.1,94.5,7
130.4,92.4,7
137.2,93.0,7
119.6,92.1,7
134.9,94.3,7
130.9,91.8,7
140.1,94.9,7
101.4,92.6,7
138.0,91.4,7
117.7,91.5,7
136.4,90.9,7
128.6,92.4,7
110.1,93.3,7
109.8,93.2,7
106.7,93.5,7
101.4,90.2,7
146.6,93.8,7
117.0,93.9,7
117.1,90.9,7
127.6,91.4,7
117.8,91.3,7
122.2,91.2,7
143.0,94.2,7
133.2,91.8,7
138.8,94.4,7
124.1,94.4,7
137.9,90.8,7
104.5,92.0,7
140.2,94.0,7
136.1,94.1,7
107.1,94.6,7
137.9,92.7,7
109.4,93.9,7
105.6,91.1,7
113.8,93.5,7
140.8,94.9,7
108.6,93.8,7
147.5,91.1,7
141.7,90.1,7
108.0,90.7,7
140.1,93.5,7
135.9,90.8,7
146.6,92.7,7
110.3,90.9,7
141.0,91.7,7
127.1,91.3,7
105.4,94.4,7
144.1,91.2,7
109.9,94.4,7
108.3,91.3,7
113.5,93.3,7
147.5,91.3,7
111.5,90.1,7
106.7,94.2,7
107.0,91.0,7
114.3,94.9,7
144.9,90.1,7
135.4,91.2,7
141.1,91.1,7
126.3,93.2,7
120.6,90.2,7
135.1,90.3,7
139.1,93.4,7
114.2,91.0,7
114.9,92.5,7
106.2,94.7,7
102.3,94.0,7
121.6,91.3,7
150.0,91.8,7
140.5,90.3,7
128.1,94.3,7
101.6,92.2,7
120.9,93.3,7
143.7,92.8,7
118.8,90.8,7
113.3,92.8,7
144.0,90.9,7
125.4,93.1,7
139.9,94.1,7
138.6,92.4,7
118.4,91.2,7
114.6,91.4,7
122.5,94.5,7
105.9,92.6,7
129.8,91.4,7
101.5,90.3,7
140.2,93.8,7
146.1,94.4,7
142.4,93.9,7
124.2,90.9,7
138.7,94.2,7
121.2,92.5,7
148.1,94.5,7
111.9,91.1,7
111.4,92.6,7
143.5,94.2,7
104.9,94.4,7
126.3,90.7,7
109.0,92.9,7
112.1,92.0,7
115.9,90.8,7
134.0,95.0,7
147.5,90.2,7
141.9,90.9,7
138.9,93.3,7
136.7,95.0,7
122.5,92.1,7
103.3,94.6,7
136.3,91.0,7
139.1,94.9,7
101.7,94.3,7
105.3,90.2,7
104.9,94.8,7
112.2,90.2,7
148.7,94.6,7
132.8,91.7,7
135.1,91.9,7
147.1,92.4,7
129.5,94.0,7
120.3,94.1,7
134.1,93.4,7
148.9,92.9,7
135.9,91.9,7
135.8,91.2,7
126.1,90.0,7
142.7,91.7,7
145.6,91.8,7
114.3,91.5,7
105.4,94.2,7
102.2,93.4,7
128.9,91.8,7
126.4,90.7,7
104.1,90.6,7
109.8,93.0,7
111.3,93.9,7
119.0,93.4,7
122.1,94.6,7
144.0,90.4,7
119.5,91.7,7
102.1,92.4,7
134.8,90.5,7
125.8,93.4,7
120.1,93.1,7
103.0,93.5,7
114.0,93.3,7
134.6,93.5,7
108.3,94.5,7
106.2,95.0,7
111.9,91.3,7
126.4,90.6,7
112.2,90.6,7
109.0,92.9,7
107.0,94.8,7
110.5,91.4,7
146.0,94.3,7
121.2,93.7,7
135.1,90.1,7
119.0,90.9,7
111.8,94.2,7
118.4,94.9,7
122.1,92.0,7
104.4,91.8,7
139.8,92.1,7
143.6,93.6,7
140.3,91.6,7
103.0,91.5,7
144.1,90.1,7
144.7,94.2,7
130.6,93.5,7
136.9,93.8,7
149.2,90.3,7
140.4,94.5,7
103.4,94.5,7
109.0,91.4,7
145.3,93.7,7
130.6,94.8,7
135.7,91.5,7
130.7,91.2,7
105.5,91.7,7
142.8,91.5,7
125.2,93.5,7
107.1,91.0,7
113.6,94.1,7
118.4,90.1,7
129.0,92.0,7
135.7,94.8,7
122.0,90.6,7
121.5,90.9,7
148.3,93.8,7
139.8,94.7,7
141.4,91.7,7
124.6,92.2,7
139.1,94.3,7
145.1,93.7,7
146.4,90.2,7
142.4,93.0,7
146.1,93.9,7
120.4,95.0,7
145.5,92.4,7
103.1,93.3,7
115.6,90.9,7
120.9,94.2,7
147.0,93.8,7
142.1,93.3,7
141.1,93.3,7
147.9,92.3,7
130.8,91.8,7
137.3,90.2,7
104.1,94.7,7
114.5,93.1,7
128.1,93.4,7
129.5,90.7,7
112.9,92.8,7
128.5,92.6,7
127.6,91.3,7
149.9,93.2,7
115.9,92.4,7
133.1,93.7,7
130.7,93.0,7
112.2,93.0,7
136.4,93.0,7
106.3,92.1,7
119.2,90.9,7
140.4,91.0,7
121.8,94.4,7
104.4,91.7,7
108.5,91.8,7
121.1,90.4,7
120.8,93.6,7
108.5,91.3,7
123.5,94.6,7
117.4,93.0,7
102.0,94.2,7
119.3,93.8,7
124.2,91.0,7
109.3,92.6,7
136.3,93.8,7
136.6,94.5,7
129.0,92.8,7
129.5,90.4,7
110.5,92.8,7
110.4,92.3,7
123.0,93.6,7
125.7,91.0,7
113.3,91.6,7
139.3,91.2,7
139.6,90.5,7
132.3,94.0,7
142.1,93.7,7
114.4,94.2,7
103.2,91.4,7
141.1,91.8,7
134.8,94.9,7
140.6,90.0,7
131.1,90.3,7
104.5,94.4,7
122.1,94.0,7
104.6,92.9,7
144.4,92.2,7
125.6,91.0,7
115.1,91.2,7
114.0,94.5,7
125.4,92.3,7
115.2,92.0,7
147.4,94.9,7
121.9,92.5,7
101.9,92.2,7
111.2,92.7,7
111.7,90.2,7
111.9,93.0,7
140.3,93.7,7
101.9,93.6,7
138.4,92.5,7
118.3,94.4,7
105.5,94.2,7
105.6,92.0,7
112.0,94.7,7
105.6,92.0,7
123.4,93.9,7
112.6,90.9,7
131.0,94.5,7
142.4,93.0,7
115.7,94.2,7
106.1,90.3,7
133.3,91.1,7
106.1,94.1,7
127.3,90.6,7
139.3,92.3,7
108.4,94.2,7
131.3,92.9,7
110.3,91.0,7
121.8,94.5,7
126.6,90.5,7
120.3,94.7,7
107.2,91.5,7
119.9,94.9,7
105.6,90.1,7
135.2,95.0,7
129.1,94.0,7
105.0,93.7,7
105.4,94.0,7
115.2,94.2,7
111.7,94.8,7
119.0,94.5,7
110.6,94.3,7
140.5,92.6,7
118.3,90.4,7
105.1,93.1,7
111.2,91.6,7
110.3,90.3,7
146.2,90.7,7
132.6,93.5,7
145.4,92.8,7
122.8,90.3,7
133.9,91.5,7
136.8,90.8,7
139.1,93.6,7
117.4,93.0,7
104.1,90.8,7
101.6,92.3,7
141.6,91.5,7
130.7,90.3,7
111.7,92.5,7
123.0,91.5,7
122.0,94.1,7
127.3,91.3,7
113.2,90.9,7
116.4,90.2,7
117.9,92.8,7
124.2,94.8,7
108.2,93.9,7
124.4,92.7,7
107.8,92.0,7
103.1,93.9,7
111.1,94.0,7
130.0,90.3,7
141.0,90.8,7
120.2,93.3,7
119.6,94.2,7
116.1,90.1,7
103.9,93.5,7
116.7,91.4,7
124.0,90.5,7
111.1,94.2,7
146.9,91.8,7
130.8,94.3,7
103.6,92.0,7
138.8,92.0,7
123.0,91.2,7
147.1,92.5,7
118.5,94.4,7
110.3,90.6,7
136.4,92.6,7
114.0,94.1,7
148.9,90.5,7
122.5,94.4,7
130.4,94.6,7
112.3,94.0,7
108.1,94.7,7
106.6,93.3,7
111.3,94.9,7
134.7,93.3,7
122.2,92.5,7
144.2,91.6,7
109.4,90.2,7
137.8,94.5,7
122.3,92.7,7
131.3,92.7,7
120.5,92.8,7
107.6,90.7,7
140.5,92.6,7
139.7,92.4,7
116.7,91.4,7
119.3,94.6,7
116.1,94.5,7
106.5,92.0,7
115.0,91.0,7
146.0,93.5,7
111.2,90.7,7
139.1,92.2,7
111.1,92.8,7
115.1,93.9,7
131.2,90.8,7
130.1,94.3,7
106.0,94.1,7
124.3,91.4,7
116.4,93.0,7
139.2,90.8,7
122.6,93.6,7
134.4,91.1,7
121.4,94.2,7
108.6,94.6,7
104.3,94.2,7
115.7,92.5,7
149.1,94.7,7
145.2,92.1,7
109.1,92.2,7
144.5,93.2,7
139.2,94.8,7
131.9,94.9,7
147.9,93.8,7
137.0,91.6,7
144.2,93.5,7
115.1,92.7,7
148.7,90.4,7
129.3,93.2,7
102.8,93.3,7
138.0,92.9,7
106.9,91.3,7
114.8,93.8,7
105.8,92.3,7
112.3,94.2,7
139.7,93.3,7
140.6,93.1,7
149.7,93.8,7
106.5,93.0,7
119.3,94.1,7
113.7,93.3,7
108.9,90.7,7
147.0,94.7,7
134.3,91.0,7
141.2,93.7,7
102.5,91.3,7
144.3,92.7,7
113.3,90.9,7
120.3,93.7,7
137.8,90.6,7
134.2,91.7,7
138.7,93.8,7
149.4,90.3,7
132.4,91.9,7
120.7,93.5,7
114.2,90.9,7
139.6,90.6,7
119.1,94.4,7
145.2,93.3,7
101.8,94.0,7
124.4,93.0,7
138.7,94.4,7
113.7,91.2,7
146.1,92.5,7
110.7,92.9,7
149.9,93.4,7
112.5,91.7,7
115.9,90.7,7
120.0,91.2,7
105.9,91.2,7
123.5,94.4,7
138.7,94.4,7
131.7,93.6,7
141.8,92.6,7
101.7,92.1,7
116.4,92.9,7
101.7,94.2,7
143.4,91.4,7
149.3,91.0,7
150.0,94.5,7
125.6,93.5,7
101.6,92.0,7
107.4,92.3,7
132.4,93.7,7
139.6,91.3,7
108.4,94.1,7
109.9,91.9,7
101.2,91.5,7
112.5,92.4,7
135.6,95.0,7
102.0,94.5,7
129.6,91.1,7
132.3,91.2,7
144.5,93.8,7
127.5,91.5,7
117.0,94.2,7
123.9,93.1,7
134.0,92.1,7
121.7,91.6,7
114.2,93.3,7
144.0,93.0,7
147.5,94.6,7
139.9,93.0,7
143.4,94.4,7
143.2,94.6,7
112.8,92.7,7
119.5,91.2,7
126.4,94.0,7
125.6,93.3,7
112.2,92.1,7
115.7,92.2,7
126.4,91.5,7
137.5,94.0,7
105.4,91.2,7
108.9,94.5,7
111.1,94.6,7
123.4,93.8,7
118.3,92.4,7
106.0,91.6,7
119.3,90.1,7
141.5,94.8,7
134.0,94.6,7
124.3,91.2,7
128.5,90.1,7
137.0,91.6,7
111.6,91.8,7
144.4,93.5,7
121.4,91.4,7
121.4,92.8,7
142.7,91.1,7
137.9,90.5,7
140.9,92.2,7
123.4,92.4,7
110.6,91.5,7
115.1,94.0,7
104.4,91.4,7
136.3,90.8,7
119.8,91.3,7
135.6,91.9,7
133.6,91.3,7
140.1,90.1,7
112.0,94.7,7
135.1,90.9,7
123.1,90.0,7
103.7,91.3,7
138.0,93.9,7
115.8,93.3,7
144.5,90.2,7
147.5,93.7,7
140.9,90.9,7
139.7,92.3,7
101.8,92.2,7
145.2,94.5,7
117.5,94.6,7
111.9,94.0,7
137.6,91.9,7
128.7,91.4,7
117.5,91.7,7
117.2,94.5,7
126.6,94.0,7
109.8,94.2,7
131.9,95.0,7
134.0,94.1,7
130.4,90.4,7
104.6,94.9,7
105.2,93.9,7
137.3,92.7,7
111.8,90.7,7
134.6,93.8,7
115.4,90.5,7
110.3,94.9,7
115.0,90.2,7
129.5,94.5,7
119.7,93.6,7
121.0,90.2,7
108.0,90.0,7
133.2,92.0,7
129.5,93.0,7
124.8,90.6,7
107.3,92.0,7
103.1,90.9,7
121.8,91.7,7
126.0,90.9,7
136.1,90.5,7
134.3,92.2,7
117.5,91.9,7
104.6,90.4,7
108.7,91.2,7
116.3,92.8,7
116.8,92.6,7
145.8,91.1,7
145.7,91.3,7
126.1,94.9,7
112.5,93.9,7
122.6,94.8,7
128.0,94.4,7
129.6,93.0,7
123.8,94.6,7
108.7,90.5,7
144.9,93.7,7
114.8,92.8,7
114.0,90.6,7
108.4,94.9,7
134.5,94.5,7
137.5,90.6,7
139.4,90.1,7
110.7,92.0,7
106.2,93.3,7
138.6,90.5,7
125.3,93.8,7
122.1,93.5,7
104.9,94.5,7
108.8,92.5,7
143.8,93.1,7
104.5,91.3,7
135.0,90.2,7
142.3,91.6,7
121.3,94.0,7
56.5,103.3,8
3.6,103.7,8
6.4,106.1,8
48.4,106.1,8
29.5,108.4,8
52.0,101.3,8
2.8,106.5,8
0.7,103.1,8
27.2,102.0,8
24.9,103.9,8
36.5,102.1,8
36.0,104.9,8
21.5,102.9,8
47.1,104.0,8
37.1,109.9,8
18.8,108.6,8
54.9,103.0,8
19.1,101.4,8
14.4,108.3,8
1.3,104.0,8
10.5,109.1,8
58.7,105.0,8
52.1,104.6,8
0.3,109.6,8
58.4,109.2,8
32.9,107.5,8
42.0,101.7,8
48.0,104.5,8
48.5,106.5,8
5.2,108.4,8
36.6,107.1,8
59.5,106.9,8
11.2,102.0,8
18.5,105.8,8
20.1,109.7,8
55.2,101.6,8
44.8,107.0,8
21.7,108.0,8
15.7,101.2,8
23.5,108.5,8
50.1,106.9,8
50.0,102.1,8
43.7,101.1,8
23.1,102.2,8
43.0,109.9,8
26.9,102.3,8
42.1,109.8,8
18.7,109.0,8
39.8,107.5,8
44.4,103.4,8
36.2,109.5,8
0.0,108.5,8
33.9,109.2,8
41.9,103.5,8
16.7,102.4,8
19.7,108.2,8
55.1,107.0,8
7.3,105.2,8
5.8,103.9,8
29.2,107.3,8
30.0,101.4,8
49.3,107.1,8
54.3,107.0,8
27.0,109.7,8
44.5,108.9,8
36.8,109.5,8
6.5,102.6,8
4.4,105.1,8
52.2,106.1,8
55.4,106.9,8
52.9,105.5,8
28.2,107.3,8
50.4,108.0,8
8.2,109.5,8
17.4,107.5,8
4.8,102.7,8
39.3,102.2,8
16.2,109.3,8
13.8,109.9,8
11.8,101.6,8
43.1,105.1,8
50.4,106.9,8
50.7,109.3,8
50.6,103.4,8
54.1,103.0,8
52.7,106.0,8
29.3,108.0,8
36.7,102.1,8
59.9,107.0,8
20.5,109.2,8
19.7,106.9,8
20.9,108.1,8
36.6,107.9,8
4.3,107.6,8
14.7,106.7,8
6.1,109.3,8
56.4,107.4,8
7.3,101.1,8
45.5,104.7,8
13.7,109.5,8
12.7,106.2,8
56.0,107.3,8
26.1,108.5,8
52.3,104.5,8
36.3,103.8,8
17.9,108.9,8
5.7,102.1,8
49.2,109.9,8
49.1,103.0,8
13.5,109.7,8
31.5,104.8,8
39.5,103.4,8
41.0,108.7,8
59.4,104.9,8
24.0,106.4,8
41.4,102.0,8
15.3,108.2,8
43.3,104.0,8
42.3,102.2,8
25.4,105.2,8
24.2,108.7,8
20.5,101.3,8
51.3,109.6,8
60.5,108.0,8
14.0,109.5,8
36.7,105.5,8
23.4,101.3,8
6.3,105.0,8
14.0,107.0,8
10.1,108.6,8
33.5,103.4,8
6.0,107.8,8
13.2,101.8,8
50.6,105.6,8
40.9,107.2,8
8.3,107.0,8
4.5,102.0,8
41.7,105.0,8
45.5,109.3,8
46.6,107.5,8
40.9,108.9,8
20.1,107.8,8
37.5,104.3,8
35.5,103.2,8
56.7,109.9,8
21.4,101.7,8
33.2,105.6,8
14.7,101.7,8
28.0,107.9,8
25.6,104.0,8
59.8,105.8,8
21.8,103.2,8
41.7,105.8,8
57.2,108.4,8
27.5,104.7,8
50.7,101.1,8
20.4,101.2,8
41.6,109.8,8
7.1,106.3,8
59.4,109.2,8
7.6,106.7,8
40.2,105.3,8
7.2,104.0,8
15.9,109.4,8
4.4,105.9,8
54.4,105.9,8
28.8,102.4,8
14.0,103.4,8
22.7,102.1,8
12.9,105.2,8
26.4,103.0,8
29.4,105.3,8
6.9,101.3,8
50.9,104.2,8
51.5,109.4,8
44.2,102.7,8
32.2,106.7,8
29.0,102.9,8
2.5,109.4,8
2.0,106.0,8
9.7,104.1,8
15.0,103.1,8
21.1,101.3,8
3.2,108.2,8
52.6,101.3,8
27.7,101.3,8
51.8,109.4,8
24.3,102.6,8
9.2,107.2,8
9.7,103.2,8
43.4,104.3,8
60.6,102.8,8
9.5,104.4,8
54.8,109.4,8
51.0,104.1,8
23.8,108.4,8
20.2,102.2,8
3.9,109.2,8
11.0,105.1,8
54.6,108.3,8
14.4,110.0,8
1.4,105.6,8
33.5,103.9,8
28.7,103.9,8
4.0,107.0,8
26.9,109.8,8
35.7,103.4,8
47.0,107.4,8
8.2,106.9,8
21.1,101.1,8
25.3,105.9,8
3.8,108.9,8
31.5,101.5,8
34.5,106.1,8
23.0,106.7,8
26.7,107.7,8
48.6,102.3,8
57.8,108.9,8
51.8,108.0,8
46.8,106.9,8
22.6,104.4,8
10.9,106.7,8
33.9,102.7,8
15.3,106.2,8
54.3,104.0,8
40.0,104.1,8
21.4,102.4,8
58.3,106.5,8
52.5,107.8,8
52.9,108.4,8
9.5,107.1,8
60.6,106.9,8
26.2,108.8,8
29.6,101.1,8
25.0,103.0,8
15.7,102.9,8
5.1,101.8,8
44.5,103.6,8
0.4,106.4,8
14.1,105.4,8
16.2,102.9,8
32.1,105.9,8
26.2,101.4,8
26.7,107.3,8
7.9,106.0,8
25.5,105.0,8
9.0,102.1,8
41.5,108.3,8
25.8,103.2,8
35.8,103.6,8
47.7,101.3,8
53.4,101.9,8
55.1,106.8,8
52.1,109.4,8
1.5,104.2,8
26.7,107.3,8
40.1,106.3,8
28.9,103.0,8
46.7,106.3,8
7.5,106.4,8
34.5,109.6,8
49.0,101.6,8
39.7,108.3,8
21.1,107.6,8
25.9,103.6,8
8.2,106.5,8
47.1,105.1,8
26.4,109.4,8
50.1,103.0,8
16.8,104.1,8
39.4,109.3,8
50.3,108.0,8
56.1,102.9,8
14.7,106.8,8
34.3,102.5,8
47.5,103.6,8
28.2,105.3,8
15.3,107.3,8
33.1,105.3,8
55.2,101.9,8
33.3,104.8,8
5.5,105.7,8
18.1,104.4,8
54.7,107.1,8
44.8,107.5,8
49.1,106.9,8
32.3,108.5,8
50.0,102.1,8
40.0,102.5,8
41.8,107.3,8
29.5,108.0,8
27.5,108.3,8
16.8,102.4,8
23.5,104.2,8
49.3,106.0,8
31.2,107.3,8
19.5,101.8,8
29.4,104.5,8
24.1,101.3,8
21.2,102.5,8
29.4,106.9,8
2.9,105.8,8
17.6,108.6,8
12.8,109.3,8
23.4,101.5,8
19.4,107.3,8
46.9,108.6,8
9.1,107.3,8
55.6,108.4,8
11.2,105.7,8
25.7,103.0,8
26.3,109.2,8
4.1,106.3,8
54.9,103.2,8
22.8,103.6,8
18.5,104.5,8
41.5,105.6,8
2.1,109.5,8
9.9,103.6,8
40.4,106.3,8
17.5,107.6,8
40.8,105.6,8
29.5,109.5,8
11.1,102.3,8
33.8,106.6,8
16.2,104.9,8
50.3,104.2,8
19.3,106.2,8
48.7,102.0,8
31.6,109.9,8
41.0,101.4,8
44.7,101.3,8
42.3,108.0,8
40.6,106.1,8
49.6,101.7,8
3.9,102.3,8
23.6,102.1,8
53.5,108.6,8
6.4,108.2,8
55.0,105.7,8
34.4,105.4,8
57.2,104.8,8
30.6,107.0,8
34.8,105.1,8
4.4,109.6,8
35.9,106.7,8
3.5,106.4,8
55.1,102.6,8
49.2,104.3,8
26.5,103.4,8
27.8,108.7,8
47.5,107.8,8
52.6,105.0,8
11.0,103.6,8
30.6,106.9,8
52.5,109.1,8
34.3,107.0,8
8.7,103.2,8
6.7,104.9,8
29.9,108.1,8
31.1,104.0,8
59.0,102.1,8
57.5,108.2,8
47.6,107.2,8
2.3,101.5,8
8.4,106.4,8
6.5,103.4,8
11.0,102.4,8
9.6,101.0,8
10.6,104.9,8
40.4,106.1,8
9.7,104.1,8
26.8,106.5,8
31.4,105.2,8
0.8,105.4,8
60.3,109.9,8
13.6,110.0,8
37.7,105.6,8
39.6,105.5,8
44.7,103.4,8
52.3,104.8,8
29.1,102.3,8
34.1,103.6,8
49.3,104.6,8
29.0,102.8,8
52.9,106.4,8
0.6,105.9,8
1.2,109.8,8
28.1,102.3,8
29.4,109.0,8
8.4,102.7,8
41.3,105.1,8
13.4,103.8,8
