temperature,rain,light,result
42.9,726.0,34.7,7
56.3,651.6,118.8,7
55.8,800.7,64.3,7
52.1,912.9,69.5,7
55.0,1014.7,41.4,7
49.9,929.7,112.8,7
52.9,938.0,6.3,7
51.8,896.4,41.5,7
46.3,797.7,22.7,7
58.6,731.3,5.1,7
49.7,745.3,122.2,7
50.1,983.1,119.7,7
42.3,1017.9,31.8,7
45.5,805.6,89.8,7
54.4,977.6,74.3,7
53.8,705.9,70.1,7
43.0,938.1,20.5,7
44.9,953.4,43.7,7
45.1,690.0,39.5,7
48.6,762.1,15.7,7
49.3,844.7,139.5,7
48.6,830.4,88.7,7
51.8,789.2,115.3,7
52.3,648.8,39.8,7
41.7,809.2,65.6,7
42.6,900.3,9.5,7
56.2,852.3,23.5,7
56.7,641.6,51.9,7
44.8,734.3,18.0,7
58.0,855.6,89.3,7
45.3,705.8,119.6,7
58.6,961.8,114.9,7
54.4,736.0,50.6,7
58.8,749.6,131.9,7
53.3,634.9,3.1,7
49.3,720.3,85.1,7
47.3,622.5,111.4,7
52.0,881.2,93.6,7
48.9,856.5,134.0,7
41.3,967.6,105.4,7
42.6,908.8,39.3,7
57.0,745.2,58.2,7
41.1,960.5,19.3,7
46.7,732.6,24.8,7
44.0,849.4,35.7,7
49.4,984.1,33.3,7
57.8,866.8,134.4,7
48.6,844.4,6.3,7
56.3,669.4,105.3,7
57.5,957.7,51.5,7
43.5,635.9,110.5,7
57.3,759.0,81.2,7
51.8,947.8,113.2,7
53.1,790.7,116.9,7
41.4,607.6,120.9,7
41.4,651.7,8.1,7
52.9,686.9,109.0,7
56.2,700.0,34.1,7
41.2,667.6,31.8,7
45.5,935.9,36.3,7
47.5,905.3,84.1,7
59.5,893.7,46.9,7
45.0,915.2,75.2,7
58.7,748.2,59.5,7
44.0,889.4,29.2,7
46.0,833.4,94.5,7
45.3,969.7,69.0,7
51.0,702.3,29.9,7
44.1,738.4,102.9,7
53.8,840.6,40.0,7
58.6,962.7,15.6,7
51.9,973.8,94.2,7
49.0,963.3,18.3,7
53.8,657.1,73.0,7
55.2,605.5,100.2,7
56.4,741.2,120.7,7
45.0,1006.1,129.6,7
59.5,803.4,29.0,7
43.3,816.0,14.4,7
56.3,694.2,134.3,7
59.8,721.2,59.0,7
43.4,1015.0,64.2,7
41.1,652.2,57.1,7
42.8,786.3,14.8,7
46.9,870.9,28.5,7
51.6,894.3,102.4,7
46.0,884.7,100.9,7
43.4,750.1,61.0,7
45.3,891.0,1.2,7
52.8,989.2,20.1,7
51.8,788.6,43.6,7
42.5,776.6,3.8,7
57.6,827.0,109.9,7
51.3,722.7,115.2,7
44.6,724.3,33.8,7
54.8,880.5,63.3,7
58.9,992.3,137.5,7
46.5,671.4,85.9,7
41.9,991.6,2.9,7
48.2,722.1,86.4,7
49.4,1016.7,47.5,7
42.2,830.4,135.1,7
43.2,942.6,120.7,7
53.1,808.2,113.7,7
46.7,1006.6,89.5,7
46.6,899.9,126.0,7
52.1,769.9,19.2,7
47.5,1012.5,35.4,7
56.2,946.3,104.4,7
52.4,875.0,110.5,7
44.4,856.3,117.1,7
57.0,794.8,84.2,7
53.0,774.7,131.9,7
58.0,844.1,72.7,7
46.1,636.1,137.9,7
48.6,637.7,4.1,7
55.0,988.4,70.9,7
52.8,721.0,88.4,7
57.4,785.7,138.1,7
44.6,789.6,70.5,7
56.2,661.2,36.7,7
55.2,793.1,83.4,7
50.7,979.6,108.5,7
46.8,1012.2,119.8,7
42.5,1017.0,131.8,7
57.1,736.0,116.7,7
51.0,686.8,100.2,7
52.9,688.1,30.7,7
53.2,903.5,138.6,7
42.5,794.8,53.6,7
52.8,831.3,28.4,7
52.1,640.8,43.5,7
46.5,992.6,73.0,7
45.0,624.9,33.8,7
43.0,718.0,55.5,7
57.3,610.3,138.4,7
53.2,737.7,30.8,7
42.3,708.4,26.5,7
50.2,935.1,120.1,7
41.6,941.9,110.9,7
51.0,781.6,24.1,7
42.2,767.6,90.2,7
59.7,813.8,78.4,7
41.1,640.9,97.8,7
55.6,864.3,50.5,7
58.1,788.8,83.7,7
41.0,870.9,60.8,7
41.4,661.7,16.9,7
59.9,981.1,131.0,7
57.2,875.2,1.9,7
48.1,1015.0,34.9,7
42.9,970.9,40.3,7
54.3,634.3,106.6,7
54.4,730.9,45.5,7
56.3,741.7,139.4,7
50.9,639.7,92.6,7
51.6,830.0,23.5,7
50.3,762.9,111.6,7
42.8,739.5,137.0,7
50.1,878.9,56.2,7
49.0,1010.8,21.1,7
42.4,860.2,72.3,7
45.1,623.7,126.1,7
41.3,603.5,69.6,7
53.1,816.5,77.9,7
59.6,878.6,92.8,7
46.6,675.5,51.3,7
57.6,980.9,14.3,7
46.4,785.1,112.7,7
45.1,1010.3,52.8,7
46.3,933.7,62.0,7
50.7,779.8,19.4,7
47.7,924.4,128.1,7
58.2,933.6,12.3,7
46.6,801.1,84.5,7
48.7,657.3,4.6,7
42.7,705.0,105.6,7
45.5,904.9,133.4,7
57.5,635.7,56.5,7
46.6,644.9,83.7,7
53.9,930.8,125.8,7
49.5,805.0,76.1,7
53.8,667.9,14.0,7
45.2,735.5,131.3,7
56.9,836.1,60.2,7
49.4,788.1,128.4,7
48.7,623.6,60.3,7
42.2,930.8,80.0,7
48.1,662.5,95.3,7
59.7,958.0,51.2,7
48.9,731.3,91.1,7
59.3,649.1,119.0,7
55.4,676.5,128.9,7
52.3,623.6,45.6,7
54.9,840.3,17.6,7
51.9,664.8,95.2,7
47.3,744.5,13.6,7
58.2,789.8,82.0,7
52.7,887.8,86.8,7
53.0,603.5,89.3,7
47.0,1005.0,20.8,7
52.8,970.7,100.3,7
53.6,866.5,109.5,7
58.1,838.8,113.9,7
48.8,904.2,79.8,7
42.7,845.3,43.7,7
47.9,663.4,66.8,7
57.0,1009.0,83.3,7
57.9,982.7,38.8,7
49.3,1022.9,26.9,7
48.3,706.0,134.5,7
56.9,875.0,8.0,7
43.2,1003.2,40.9,7
47.8,961.9,84.9,7
44.5,684.6,35.8,7
49.5,821.4,83.2,7
58.2,652.9,117.0,7
50.6,697.3,71.3,7
48.5,907.2,76.1,7
50.4,878.8,108.9,7
42.9,969.6,19.8,7
56.2,614.8,113.9,7
42.1,1019.7,49.0,7
43.5,890.3,2.5,7
51.5,697.3,139.5,7
41.2,903.3,102.6,7
58.3,1006.9,35.0,7
42.8,730.4,43.5,7
47.9,722.6,36.3,7
53.2,780.7,29.2,7
47.6,712.3,11.3,7
49.3,831.3,5.0,7
55.2,660.0,11.8,7
46.2,874.9,0.6,7
59.8,984.0,137.8,7
47.8,1015.7,95.7,7
52.3,644.7,131.4,7
43.0,616.5,132.4,7
42.8,888.9,130.6,7
52.7,877.9,87.7,7
46.6,654.9,96.6,7
47.5,813.8,52.5,7
46.8,819.6,82.1,7
47.4,651.3,70.2,7
56.9,692.0,67.1,7
58.4,888.0,59.0,7
50.2,947.6,101.0,7
56.4,978.3,57.8,7
51.4,699.1,139.6,7
41.9,629.0,64.9,7
55.8,917.9,49.4,7
42.2,810.8,50.7,7
56.0,842.5,38.3,7
59.0,970.9,98.4,7
58.4,937.6,60.5,7
50.2,1022.6,68.9,7
41.6,866.1,81.1,7
42.4,988.5,112.0,7
41.7,785.1,6.1,7
50.9,963.1,134.9,7
47.8,947.4,9.3,7
48.1,942.7,93.8,7
45.2,814.2,50.5,7
44.5,840.4,103.2,7
46.5,773.7,45.2,7
47.9,612.1,23.6,7
45.5,811.4,82.0,7
44.3,983.0,3.6,7
49.3,970.5,127.6,7
43.7,913.2,37.3,7
41.8,838.2,89.4,7
57.9,631.9,78.1,7
42.6,920.6,127.7,7
50.6,813.6,117.7,7
46.2,772.5,0.4,7
58.3,893.5,76.9,7
58.9,992.7,24.6,7
47.7,992.0,92.2,7
52.3,749.0,20.8,7
45.0,1007.0,45.6,7
55.3,980.9,120.3,7
58.8,978.0,48.7,7
51.7,886.5,69.2,7
46.5,807.4,130.7,7
46.9,706.0,75.6,7
52.0,613.4,54.5,7
54.9,793.4,114.3,7
57.4,637.6,52.4,7
47.8,699.1,99.5,7
49.4,912.6,40.9,7
43.1,824.6,68.2,7
42.8,942.8,96.5,7
46.8,622.0,45.5,7
41.0,658.8,47.2,7
59.2,968.1,109.9,7
46.9,761.2,100.2,7
55.6,926.9,62.2,7
57.3,846.3,97.1,7
58.5,817.3,28.5,7
47.8,757.9,5.9,7
58.1,816.2,64.0,7
45.7,956.4,25.9,7
48.1,688.8,118.1,7
55.6,1016.7,24.4,7
53.7,846.9,88.1,7
47.6,876.6,7.3,7
56.9,750.7,30.0,7
51.6,776.4,126.1,7
47.8,739.7,65.8,7
55.3,901.8,51.8,7
48.6,683.2,49.3,7
42.4,680.3,2.4,7
58.6,925.5,18.8,7
54.4,931.5,33.5,7
42.9,917.9,88.2,7
51.8,920.8,4.5,7
42.6,711.4,54.5,7
57.0,906.2,7.8,7
59.4,757.2,65.5,7
47.4,743.4,120.5,7
51.4,901.4,29.0,7
48.0,909.5,64.8,7
45.4,729.9,130.8,7
42.4,773.3,124.6,7
52.0,1018.9,35.1,7
44.9,691.0,16.0,7
59.4,604.5,98.3,7
52.6,742.0,59.2,7
41.3,737.0,43.3,7
56.9,902.5,16.8,7
54.8,807.1,5.4,7
55.1,709.5,63.4,7
59.3,786.5,100.3,7
56.9,792.2,85.2,7
53.8,749.9,75.3,7
47.6,893.6,122.9,7
53.7,803.1,71.5,7
57.4,752.1,135.4,7
45.6,733.2,106.0,7
54.9,837.5,78.2,7
59.4,919.3,72.2,7
50.0,816.8,101.7,7
46.2,902.7,33.4,7
47.3,797.2,65.5,7
52.9,815.7,80.1,7
41.3,783.0,20.2,7
51.4,875.4,95.5,7
47.4,660.3,74.7,7
59.4,962.8,128.6,7
57.6,661.5,8.8,7
48.9,643.5,35.5,7
57.1,832.9,1.1,7
45.9,644.8,8.4,7
42.0,608.5,83.8,7
59.6,764.7,95.9,7
51.4,842.7,69.9,7
49.0,855.1,70.4,7
48.9,662.2,30.0,7
50.4,908.4,123.8,7
46.6,737.8,125.5,7
56.0,613.2,32.1,7
54.3,651.7,89.7,7
50.3,809.9,40.6,7
48.0,705.1,129.5,7
58.2,824.4,119.3,7
54.5,644.4,108.5,7
41.8,700.2,8.0,7
58.7,632.5,80.9,7
51.7,857.8,42.1,7
46.8,785.0,138.5,7
56.0,833.9,54.1,7
46.3,762.2,30.3,7
42.1,836.9,47.7,7
59.6,868.0,45.5,7
58.1,1013.9,1.5,7
43.3,870.9,126.4,7
43.0,819.0,109.6,7
42.9,873.1,129.2,7
55.7,837.8,131.2,7
53.2,998.1,121.0,7
51.0,966.9,128.1,7
45.3,623.1,22.1,7
59.2,782.7,43.0,7
56.9,809.4,132.1,7
49.9,684.8,45.8,7
43.5,795.7,26.0,7
54.5,795.4,105.9,7
58.7,874.1,15.0,7
59.2,865.1,85.6,7
47.0,767.2,120.5,7
57.1,984.3,35.7,7
48.9,615.9,37.2,7
43.8,770.1,129.4,7
46.1,906.0,90.7,7
47.4,802.7,107.8,7
54.9,1007.5,37.6,7
45.4,708.9,39.0,7
41.9,724.6,75.8,7
43.8,927.6,45.0,7
55.0,736.0,119.1,7
45.6,784.4,15.1,7
44.5,874.2,24.9,7
42.3,847.3,8.1,7
53.0,707.2,114.2,7
42.2,1021.9,103.4,7
49.3,623.2,21.3,7
56.7,633.0,118.3,7
41.1,707.8,29.0,7
43.6,754.0,86.8,7
49.2,993.8,20.6,7
52.1,644.1,55.2,7
43.3,671.0,18.1,7
58.7,972.1,99.5,7
55.9,705.1,40.3,7
56.3,722.2,135.8,7
54.9,634.7,38.1,7
50.0,616.9,92.5,7
45.9,761.3,99.4,7
59.1,629.4,78.1,7
42.1,701.3,84.4,7
49.6,696.8,134.7,7
48.5,870.8,122.7,7
54.6,792.8,49.8,7
53.0,897.2,77.5,7
51.5,976.3,53.1,7
42.3,694.6,89.6,7
58.1,1020.6,123.6,7
51.6,679.3,64.3,7
59.9,702.5,36.7,7
43.9,939.8,84.0,7
44.6,636.7,95.5,7
58.0,1009.2,7.7,7
52.0,860.9,87.1,7
56.2,612.9,65.4,7
43.5,772.1,106.1,7
47.1,804.3,78.6,7
47.0,965.0,130.8,7
42.4,820.3,12.0,7
48.1,712.1,137.6,7
53.5,1019.8,138.7,7
45.5,934.4,83.6,7
53.6,768.4,5.9,7
42.3,606.7,118.9,7
44.3,1017.4,5.3,7
55.3,741.3,116.1,7
42.7,997.5,556.7,8
53.0,624.4,1036.0,8
55.0,783.3,731.9,8
59.5,707.6,775.5,8
49.6,764.5,654.2,8
55.1,902.1,912.1,8
56.8,966.5,781.2,8
47.3,791.4,770.2,8
45.7,938.3,783.7,8
46.2,667.9,791.0,8
56.5,754.5,678.9,8
53.7,981.6,933.4,8
41.7,817.2,880.4,8
53.2,735.9,917.0,8
45.9,625.8,663.6,8
57.2,781.5,770.1,8
50.8,650.1,738.2,8
50.5,987.3,923.9,8
53.2,840.0,756.9,8
51.1,1013.6,785.7,8
46.8,968.3,930.3,8
50.7,961.1,798.5,8
43.6,819.2,986.0,8
47.1,706.3,661.1,8
54.8,762.3,1067.1,8
57.6,842.2,1051.5,8
43.8,858.2,811.1,8
52.1,812.3,791.9,8
45.1,803.2,692.7,8
58.2,787.8,898.4,8
44.1,808.1,742.6,8
47.3,677.9,644.0,8
50.9,940.6,984.6,8
46.5,882.1,662.0,8
52.4,932.1,758.3,8
54.4,863.4,925.3,8
58.9,628.3,1077.4,8
52.1,707.9,834.3,8
56.6,887.1,945.7,8
48.6,600.9,707.5,8
55.7,720.3,765.2,8
54.8,672.1,629.7,8
53.3,720.6,577.8,8
41.9,915.0,856.3,8
48.3,663.4,652.3,8
44.8,602.4,553.2,8
42.1,710.0,937.4,8
52.0,626.9,765.3,8
55.4,709.1,633.9,8
44.4,822.5,958.4,8
47.9,629.2,957.7,8
56.1,935.9,776.2,8
52.2,806.3,736.7,8
48.8,945.5,1046.7,8
50.2,1003.1,1027.9,8
47.0,1013.9,684.5,8
52.9,999.7,1075.0,8
51.2,618.5,579.8,8
52.3,757.4,1032.9,8
46.7,814.3,629.9,8
41.5,952.2,831.7,8
45.4,882.4,883.0,8
48.0,851.5,1068.3,8
50.4,931.4,994.2,8
54.9,656.8,587.8,8
56.8,751.2,571.1,8
52.0,714.3,889.1,8
46.5,863.4,948.3,8
44.8,770.6,937.4,8
42.4,657.0,664.6,8
56.1,897.8,571.4,8
43.0,845.4,1037.3,8
48.6,825.2,997.6,8
58.5,698.4,845.1,8
53.2,899.5,874.4,8
52.5,878.2,699.0,8
59.7,931.4,841.5,8
44.2,676.0,689.7,8
49.1,964.5,902.6,8
50.2,856.5,1019.8,8
50.9,919.6,628.2,8
47.8,767.9,817.1,8
45.4,680.3,957.8,8
41.5,775.1,1067.8,8
46.4,864.0,708.8,8
44.0,767.8,940.8,8
52.4,641.9,814.6,8
51.3,718.9,811.4,8
45.2,999.0,756.3,8
56.5,677.5,921.8,8
57.5,832.8,773.2,8
46.0,869.4,667.8,8
45.0,964.2,680.0,8
50.1,991.0,792.8,8
55.6,863.1,681.9,8
50.3,776.3,885.3,8
42.0,834.9,598.6,8
57.1,951.4,850.2,8
42.5,702.7,710.0,8
49.6,796.5,910.4,8
42.8,817.4,906.6,8
43.5,615.1,831.3,8
44.4,625.7,872.6,8
53.8,740.2,895.5,8
48.9,809.4,704.0,8
42.3,974.7,1020.9,8
52.7,794.3,732.8,8
45.6,685.6,918.2,8
41.8,614.4,700.5,8
52.8,642.0,562.3,8
59.0,744.3,572.2,8
46.2,949.9,808.9,8
58.4,994.8,1077.5,8
48.4,964.0,986.6,8
43.4,1021.5,609.0,8
59.7,694.0,925.3,8
41.3,774.6,745.5,8
43.2,955.3,640.1,8
45.0,869.7,857.9,8
53.7,797.5,745.1,8
47.5,871.1,940.6,8
54.1,845.1,683.5,8
55.9,975.2,932.2,8
54.5,949.9,604.5,8
53.2,742.2,729.2,8
42.4,877.5,883.4,8
52.7,823.1,695.7,8
58.4,866.5,785.2,8
41.1,800.8,658.2,8
50.2,772.0,831.2,8
52.8,708.2,683.2,8
53.3,604.3,726.9,8
43.4,766.7,1072.1,8
52.5,916.2,1024.0,8
41.6,932.1,603.6,8
41.8,919.6,854.2,8
54.7,609.3,833.1,8
51.2,637.6,917.4,8
44.5,621.5,670.8,8
44.5,676.8,982.5,8
49.0,652.4,631.2,8
56.4,819.5,723.8,8
57.5,875.6,679.0,8
54.4,915.4,1006.2,8
58.2,969.1,817.7,8
41.7,825.3,653.0,8
50.9,995.4,658.6,8
58.1,850.3,1077.6,8
55.8,735.7,696.6,8
49.4,749.8,921.6,8
56.3,693.0,776.7,8
44.6,968.9,906.8,8
59.4,934.6,1043.1,8
41.1,730.0,1054.1,8
58.5,954.9,1071.6,8
57.0,818.3,969.2,8
44.3,680.3,680.0,8
56.9,611.6,881.6,8
44.0,641.5,652.2,8
48.5,844.5,812.7,8
58.3,708.3,963.5,8
50.7,603.4,565.8,8
41.5,997.5,620.0,8
46.0,910.6,945.1,8
41.0,707.4,748.8,8
45.3,864.2,676.0,8
48.9,923.0,626.0,8
45.1,937.4,752.4,8
41.6,846.9,865.1,8
55.3,620.1,828.1,8
48.5,1002.4,880.7,8
52.1,725.1,1010.9,8
54.2,914.9,972.2,8
56.3,786.1,782.3,8
47.3,760.7,838.4,8
42.8,809.2,718.0,8
48.6,733.8,887.3,8
51.4,911.6,876.5,8
52.7,1010.0,975.8,8
44.2,926.6,1038.9,8
47.7,826.5,1046.3,8
52.7,795.4,619.4,8
44.8,729.5,921.0,8
45.1,634.2,560.1,8
52.4,897.6,1010.8,8
45.4,982.4,867.2,8
44.3,686.6,877.4,8
47.1,838.3,672.0,8
60.0,643.4,940.3,8
53.2,859.7,831.0,8
51.0,864.0,666.6,8
50.6,936.1,749.2,8
51.3,709.4,988.7,8
48.3,791.2,1078.1,8
44.7,939.6,717.6,8
42.3,809.4,959.7,8
56.1,928.5,841.2,8
41.9,963.5,1036.4,8
55.5,769.5,764.6,8
45.6,675.1,640.5,8
51.3,672.7,581.9,8
54.5,607.8,845.4,8
43.2,953.4,1078.3,8
45.0,917.0,870.5,8
54.0,649.9,1058.8,8
48.8,673.8,919.5,8
48.2,698.0,1008.3,8
43.2,903.1,632.3,8
51.3,871.5,903.8,8
44.6,785.9,711.1,8
49.5,604.1,852.8,8
43.7,862.3,884.0,8
49.4,728.5,798.4,8
51.4,687.2,650.4,8
59.8,959.0,1066.2,8
54.6,643.7,753.8,8
41.5,676.1,553.3,8
59.2,700.6,924.4,8
45.0,983.0,758.1,8
56.5,708.3,627.1,8
43.4,850.1,848.3,8
55.0,1009.3,953.5,8
59.3,790.8,578.3,8
41.8,727.2,795.0,8
50.7,1014.5,929.5,8
59.2,1015.2,990.9,8
56.3,989.4,956.7,8
46.7,937.7,915.9,8
59.9,1011.7,879.5,8
48.2,701.2,871.6,8
54.4,750.1,560.6,8
51.9,620.8,580.2,8
57.7,990.9,695.4,8
41.5,707.0,674.6,8
48.2,845.1,564.7,8
54.0,639.8,1043.9,8
48.8,902.1,889.0,8
44.8,630.3,915.8,8
58.8,723.9,872.5,8
55.1,743.1,957.7,8
43.3,676.9,643.4,8
43.7,737.9,1013.9,8
48.5,652.0,714.6,8
48.6,723.5,796.5,8
52.2,871.5,723.6,8
51.6,701.7,582.8,8
51.6,924.1,612.7,8
59.7,667.5,947.4,8
53.0,994.0,817.2,8
57.9,698.7,575.0,8
50.5,635.7,759.6,8
41.3,909.1,1002.0,8
46.3,690.0,811.5,8
54.0,954.0,807.6,8
49.0,962.7,1013.8,8
57.7,955.7,896.4,8
51.4,668.7,1029.7,8
43.0,843.3,1025.0,8
45.4,627.3,755.7,8
47.5,967.0,721.5,8
54.0,689.0,740.2,8
57.8,967.8,755.2,8
53.5,776.5,602.6,8
59.8,668.6,955.9,8
45.5,677.9,631.7,8
49.7,916.9,687.1,8
44.1,993.8,678.9,8
55.7,888.8,581.0,8
58.7,684.0,771.9,8
52.7,894.5,561.7,8
49.5,712.9,894.5,8
53.4,919.0,1027.0,8
44.5,758.2,682.2,8
53.6,782.3,968.9,8
52.2,762.0,713.7,8
48.0,898.9,702.2,8
57.7,965.5,806.8,8
43.4,893.3,919.3,8
54.0,736.4,999.8,8
43.6,977.4,817.7,8
53.1,904.4,759.9,8
43.9,614.6,702.5,8
53.4,712.1,804.8,8
52.0,978.7,725.9,8
57.1,600.4,760.7,8
48.7,851.2,871.1,8
52.6,707.8,636.0,8
48.3,997.6,693.4,8
46.7,893.9,1076.9,8
41.3,602.6,576.7,8
55.6,722.5,985.7,8
55.9,806.5,1040.1,8
41.1,871.1,701.7,8
41.6,637.7,982.0,8
48.2,899.2,696.7,8
51.7,660.9,976.1,8
41.4,697.5,994.1,8
58.5,643.9,661.7,8
46.9,916.9,967.7,8
47.3,671.7,945.8,8
50.8,840.9,794.2,8
46.1,951.0,626.0,8
42.3,710.8,972.5,8
46.3,954.2,788.9,8
47.8,925.2,857.7,8
58.5,618.8,594.8,8
46.7,864.2,724.1,8
44.2,995.7,599.7,8
48.2,932.0,825.9,8
44.4,990.8,1019.1,8
57.5,919.8,680.4,8
47.0,902.5,569.3,8
52.0,694.9,891.3,8
47.0,982.7,949.2,8
41.9,683.9,584.0,8
54.3,622.8,860.0,8
48.9,960.1,788.3,8
45.1,812.6,996.2,8
51.1,880.2,617.4,8
53.1,709.8,694.7,8
55.9,647.0,1006.2,8
58.5,859.5,702.7,8
46.5,964.5,942.1,8
41.4,820.2,672.3,8
58.9,913.5,664.6,8
55.2,924.1,799.9,8
41.9,868.9,973.2,8
43.9,658.8,699.5,8
54.7,836.7,930.5,8
43.2,912.2,930.4,8
59.8,628.3,579.6,8
48.6,949.5,641.7,8
56.8,655.5,707.5,8
50.1,671.0,919.3,8
55.7,801.6,973.7,8
44.3,745.0,684.2,8
50.3,653.5,928.9,8
56.5,713.9,902.0,8
46.7,605.6,730.1,8
47.6,775.7,922.4,8
57.6,922.7,943.8,8
56.5,734.0,608.5,8
54.7,959.1,996.5,8
51.6,676.0,1051.7,8
53.6,932.4,904.7,8
47.7,781.3,867.0,8
43.0,1011.9,694.8,8
50.8,894.9,573.2,8
42.6,802.1,640.7,8
43.9,964.0,674.0,8
43.4,710.9,698.2,8
48.0,719.1,997.2,8
49.5,778.8,869.9,8
59.9,701.9,758.4,8
43.8,622.4,884.7,8
56.4,717.4,966.5,8
46.4,646.7,916.4,8
51.2,823.2,899.2,8
48.9,846.1,977.1,8
41.4,690.4,1038.0,8
49.8,754.1,786.5,8
55.6,656.4,819.3,8
45.0,1022.5,588.6,8
57.5,910.4,1019.6,8
59.0,701.2,845.7,8
47.7,894.5,922.8,8
54.1,773.6,1013.6,8
50.6,990.2,946.3,8
54.5,759.2,805.8,8
42.5,761.7,646.1,8
49.5,602.7,1021.4,8
48.2,729.9,700.5,8
43.9,961.3,860.1,8
47.0,992.2,875.0,8
51.7,1004.8,856.0,8
43.4,976.7,890.6,8
44.6,692.4,791.8,8
43.6,615.8,841.3,8
54.9,734.4,792.9,8
42.5,933.9,640.7,8
47.8,985.9,980.2,8
50.8,614.3,919.4,8
53.7,978.8,697.0,8
52.1,731.7,969.3,8
59.1,699.0,982.6,8
59.6,796.4,801.9,8
41.4,693.4,818.2,8
55.0,915.0,650.3,8
52.3,948.4,1075.8,8
57.3,891.7,613.5,8
59.1,896.3,716.4,8
45.8,979.6,862.2,8
44.4,914.6,669.1,8
49.6,727.0,894.7,8
51.5,761.5,717.9,8
57.7,639.7,954.7,8
50.6,759.5,926.3,8
55.9,931.4,791.1,8
59.4,926.3,1018.1,8
49.8,820.9,599.4,8
49.9,666.1,741.0,8
51.5,662.5,767.1,8
45.6,952.5,684.5,8
53.2,931.6,948.9,8
57.2,897.9,831.0,8
47.3,730.0,871.3,8
57.4,603.7,1042.5,8
54.9,688.4,709.8,8
51.5,992.7,1075.6,8
54.0,894.3,890.0,8
50.8,895.8,578.1,8
49.7,1002.8,901.7,8
42.2,781.4,754.9,8
52.3,607.1,685.7,8
50.4,634.6,764.8,8
43.8,991.2,846.2,8
47.0,637.6,931.9,8
46.0,972.8,961.8,8
44.1,780.6,1045.7,8
44.3,966.3,838.4,8
55.2,876.8,576.4,8
44.1,688.7,800.6,8
54.5,1000.0,1036.3,8
45.2,857.7,607.9,8
55.1,860.0,1001.7,8
47.5,725.0,1033.5,8
45.9,968.6,551.7,8
44.7,789.6,841.5,8
52.1,731.9,714.4,8
47.7,862.4,802.2,8
43.2,675.4,931.4,8
59.9,969.8,680.3,8
46.2,875.0,899.9,8
42.6,705.5,651.7,8
43.5,896.8,632.1,8
48.8,750.4,585.0,8
59.1,875.7,651.4,8
55.8,631.9,973.7,8
59.0,734.5,836.3,8
48.6,842.8,588.3,8
56.2,857.2,630.1,8
50.3,979.3,718.5,8
54.9,619.9,801.2,8
51.0,616.6,601.3,8
44.0,963.5,878.4,8
48.8,646.5,912.3,8
49.0,943.0,816.4,8
49.1,923.1,973.0,8
54.2,863.2,833.6,8
56.2,891.8,767.3,8
56.7,773.0,600.3,8
55.8,830.8,1032.6,8
46.3,821.5,913.0,8
43.1,827.5,769.6,8
52.1,826.3,1003.4,8
56.1,718.8,779.8,8
53.6,684.9,777.7,8
44.2,642.4,907.5,8
42.2,608.5,667.3,8
58.4,925.3,827.2,8
41.2,1019.0,913.0,8
54.2,783.0,961.5,8
45.0,673.8,815.2,8
44.7,957.7,922.6,8
54.0,781.1,744.6,8
50.8,697.6,817.5,8
47.1,850.1,624.8,8
55.5,718.8,944.3,8
47.2,864.8,778.0,8
52.7,725.9,706.6,8
45.6,656.7,777.3,8
51.7,628.8,938.1,8
49.8,692.9,647.0,8
54.3,666.6,1021.4,8
49.7,844.3,569.6,8
42.4,869.7,710.2,8
58.3,819.4,820.0,8
41.2,813.3,626.7,8
41.3,1002.8,790.2,8
42.6,720.5,573.6,8
48.0,645.9,846.3,8
54.2,868.5,1048.4,8
50.1,746.2,704.3,8
58.7,724.2,1021.6,8
51.4,680.1,647.7,8
55.7,661.6,1018.7,8
59.4,908.8,593.7,8
46.5,853.4,744.7,8
46.0,787.0,567.6,8
42.0,887.0,606.9,8
46.6,746.0,614.6,8
46.2,731.5,695.3,8
52.5,858.9,958.8,8
51.1,606.1,736.5,8
55.0,689.4,1079.4,8
42.5,814.4,789.3,8
55.0,754.3,1046.1,8
45.7,801.1,952.7,8
43.2,976.2,591.3,8
53.5,777.0,855.4,8
45.9,786.8,812.9,8
44.0,668.1,1002.4,8
42.4,769.7,941.4,8
58.0,902.7,567.6,8
46.9,746.0,798.7,8
47.9,937.9,715.9,8
58.7,942.7,726.6,8
55.8,762.3,732.4,8
44.8,736.9,565.0,8
50.5,666.4,837.2,8
42.4,984.3,595.6,8
51.6,690.1,770.8,8
44.7,766.7,1062.3,8
59.5,967.1,605.9,8
59.9,729.6,1033.0,8
56.6,875.4,625.0,8
44.5,921.5,791.4,8
42.4,890.2,860.2,8
55.1,694.2,914.0,8
44.2,737.2,708.9,8
56.4,661.0,1065.9,8
59.4,948.5,560.4,8
56.4,612.1,972.9,8
56.9,786.7,620.3,8
48.3,710.5,767.5,8
53.5,941.8,826.5,8
54.8,991.5,1071.2,8
55.1,885.9,992.7,8
55.5,707.8,816.0,8
42.9,1004.7,1059.3,8
56.8,901.8,1036.5,8
43.6,674.5,1067.2,8
42.5,1007.9,929.6,8
51.3,823.6,602.3,8
59.1,898.8,771.4,8
54.2,913.2,935.9,8
43.3,693.9,803.1,8
55.5,839.6,881.1,8
44.9,613.0,578.4,8
54.8,764.1,1012.8,8
43.0,645.2,1005.7,8
55.5,944.3,980.4,8
58.7,920.0,665.6,8
47.4,967.6,573.0,8
58.9,932.7,777.7,8
