co,air,result
30.0,11.7,6
33.1,9.5,6
59.9,12.7,6
68.5,16.5,6
32.2,9.2,6
48.7,23.2,6
202.2,17.3,7
187.4,9.1,7
143.2,4.8,7
161.1,27.3,7
163.0,4.2,7
100.3,9.2,7
169.3,4.8,7
213.4,3.0,7
179.4,25.5,7
256.5,20.6,7
295.5,15.2,7
180.0,17.4,7
254.8,7.2,7
285.7,12.8,7
162.1,22.3,7
183.8,13.0,7
85.0,11.7,7
241.0,0.7,7
110.9,7.0,7
294.0,7.8,7
229.0,15.7,7
183.2,23.6,7
262.7,21.0,7
87.1,8.9,7
152.7,25.8,7
221.3,1.3,7
168.6,1.2,7
217.9,16.2,7
140.1,5.2,7
154.1,21.7,7
231.0,11.8,7
102.8,27.0,7
152.1,18.3,7
142.2,14.5,7
253.8,7.4,7
196.3,8.8,7
223.3,14.9,7
84.5,5.7,7
81.2,12.8,7
227.2,1.4,7
211.8,9.0,7
238.6,26.8,7
245.8,9.1,7
277.0,0.4,7
193.2,18.8,7
221.2,13.8,7
83.4,9.8,7
196.6,20.8,7
147.8,27.4,7
215.1,10.4,7
135.6,10.1,7
151.5,23.9,7
102.2,11.1,7
174.0,8.3,7
185.7,25.5,7
245.6,14.1,7
209.6,18.4,7
91.8,3.3,7
254.9,19.2,7
139.9,19.5,7
255.9,21.7,7
208.1,3.2,7
201.4,14.2,7
149.8,3.5,7
98.3,4.8,7
195.9,10.4,7
206.3,18.9,7
199.3,12.9,7
294.5,14.4,7
123.5,11.4,7
238.9,20.9,7
204.7,17.6,7
235.0,18.9,7
239.8,0.6,7
167.8,20.9,7
73.5,24.8,7
271.5,7.9,7
154.6,11.9,7
200.0,14.6,7
72.2,7.9,7
148.2,22.6,7
152.9,15.0,7
299.4,18.3,7
154.7,15.2,7
271.4,12.4,7
263.9,14.7,7
256.7,5.3,7
228.3,11.2,7
198.0,25.8,7
172.1,9.8,7
184.5,18.6,7
145.4,9.6,7
231.1,22.0,7
244.9,17.3,7
101.0,16.4,7
126.6,16.9,7
207.6,26.6,7
242.2,2.9,7
95.9,4.6,7
238.8,0.6,7
118.0,26.7,7
94.4,22.2,7
227.5,6.4,7
105.9,2.7,7
137.6,9.4,7
170.2,1.4,7
213.1,14.7,7
144.0,1.3,7
116.9,2.3,7
134.6,25.5,7
110.1,5.2,7
230.5,20.3,7
245.5,12.4,7
226.4,27.2,7
285.7,5.9,7
256.1,6.8,7
287.7,10.6,7
134.9,19.4,7
153.4,8.5,7
241.4,19.5,7
196.8,10.1,7
78.9,12.9,7
271.9,11.2,7
200.3,7.3,7
94.9,23.0,7
123.9,21.7,7
202.3,3.1,7
132.5,18.2,7
219.1,6.1,7
102.9,21.7,7
240.0,12.8,7
254.1,12.9,7
269.6,18.5,7
183.5,23.6,7
247.4,6.9,7
207.1,15.6,7
97.6,2.1,7
139.9,16.1,7
288.2,19.9,7
266.8,5.8,7
113.5,9.6,7
72.9,16.9,7
110.7,27.1,7
98.3,14.4,7
201.2,10.0,7
226.6,21.1,7
86.4,8.1,7
160.7,6.0,7
227.9,2.1,7
95.1,16.4,7
90.9,17.2,7
257.9,19.1,7
286.3,13.6,7
213.5,13.1,7
73.6,16.5,7
242.1,19.6,7
146.9,25.5,7
113.7,21.2,7
151.8,12.8,7
146.5,13.3,7
251.9,22.0,7
222.2,2.4,7
132.3,8.8,7
187.3,6.3,7
274.1,0.4,7
137.0,23.1,7
105.9,23.7,7
299.9,13.4,7
137.3,18.5,7
243.8,25.9,7
282.0,26.3,7
255.9,14.8,7
211.4,1.6,7
84.1,18.1,7
149.4,7.0,7
100.3,3.9,7
112.1,3.7,7
220.4,13.9,7
114.9,6.3,7
275.7,26.2,7
109.4,25.8,7
299.2,4.1,7
193.4,13.1,7
75.7,25.3,7
244.1,28.0,7
167.9,5.8,7
233.2,3.7,7
151.6,13.9,7
245.2,18.5,7
75.9,15.4,7
278.3,6.4,7
218.2,8.4,7
195.3,5.5,7
94.0,8.9,7
133.3,10.9,7
127.2,6.8,7
292.5,25.9,7
90.8,10.3,7
244.1,24.8,7
293.3,23.9,7
140.2,1.2,7
254.7,10.2,7
131.3,23.3,7
292.3,26.4,7
147.9,24.6,7
166.5,24.7,7
145.9,23.2,7
215.0,19.8,7
258.7,23.4,7
264.3,12.0,7
198.6,17.1,7
140.6,9.6,7
143.2,19.2,7
156.1,9.7,7
117.0,14.9,7
263.2,9.6,7
136.1,6.7,7
213.5,20.7,7
100.6,14.8,7
268.8,20.6,7
183.3,9.8,7
107.5,13.7,7
209.8,7.7,7
171.9,20.4,7
150.3,6.0,7
279.7,18.9,7
290.2,15.9,7
240.3,2.2,7
106.1,16.1,7
73.7,7.9,7
157.8,13.8,7
211.3,10.6,7
215.2,20.5,7
83.0,27.1,7
281.1,26.2,7
274.0,12.9,7
280.6,17.7,7
179.0,3.8,7
244.6,4.9,7
230.6,20.7,7
292.2,3.8,7
277.4,3.2,7
211.6,11.2,7
217.3,24.1,7
99.0,14.7,7
283.5,6.8,7
235.0,4.8,7
210.2,22.4,7
181.4,22.7,7
161.3,6.1,7
80.4,17.1,7
72.1,6.9,7
264.4,24.5,7
175.0,9.1,7
149.3,24.1,7
211.0,1.8,7
266.2,19.9,7
95.6,0.3,7
276.7,4.0,7
138.9,14.2,7
259.9,18.7,7
142.2,19.1,7
152.8,11.8,7
150.8,19.4,7
250.6,27.7,7
295.7,11.7,7
119.9,22.6,7
135.1,25.2,7
130.7,1.3,7
171.0,11.7,7
110.0,5.0,7
89.0,26.2,7
113.9,2.4,7
98.4,3.3,7
187.0,6.2,7
265.1,19.5,7
101.7,22.0,7
254.0,10.1,7
223.5,4.7,7
108.5,27.6,7
181.8,5.3,7
79.1,16.1,7
98.6,16.1,7
206.3,5.5,7
249.7,12.9,7
218.5,13.3,7
292.0,2.7,7
72.8,3.8,7
207.9,17.8,7
149.2,17.2,7
228.2,27.6,7
176.1,16.4,7
279.0,5.8,7
256.2,6.7,7
121.0,27.8,7
212.7,18.3,7
216.8,12.5,7
114.8,18.7,7
92.4,27.4,7
200.4,8.1,7
180.5,9.4,7
114.7,10.5,7
113.4,2.4,7
142.5,9.1,7
236.6,4.0,7
225.5,19.6,7
271.9,18.5,7
255.9,20.4,7
275.4,1.8,7
226.9,7.7,7
191.2,19.7,7
123.0,11.8,7
213.4,27.1,7
284.1,7.6,7
298.0,24.3,7
88.9,23.9,7
171.8,10.1,7
154.7,8.9,7
165.3,20.4,7
160.7,25.1,7
219.0,14.8,7
233.2,3.0,7
260.2,2.4,7
176.4,24.3,7
125.5,24.4,7
199.5,7.4,7
193.1,5.1,7
238.4,22.7,7
130.8,25.2,7
126.1,23.1,7
238.1,27.7,7
162.4,10.5,7
273.9,21.7,7
178.1,16.0,7
102.1,23.8,7
241.6,4.5,7
179.6,21.2,7
137.4,23.1,7
173.9,13.4,7
196.0,25.8,7
202.4,6.0,7
271.3,13.3,7
212.2,14.3,7
136.5,24.9,7
142.0,20.1,7
205.8,8.3,7
220.4,26.2,7
136.8,2.6,7
119.5,5.0,7
205.9,19.2,7
168.2,1.5,7
199.1,14.5,7
281.2,19.6,7
205.9,6.1,7
99.0,1.3,7
239.3,4.9,7
243.3,6.3,7
255.0,9.6,7
98.7,15.1,7
121.3,8.0,7
197.6,23.7,7
134.5,14.7,7
127.7,15.5,7
290.2,7.9,7
80.6,10.6,7
248.6,17.3,7
107.3,18.4,7
110.6,3.3,7
292.3,7.9,7
198.5,17.7,7
219.1,19.0,7
269.1,21.3,7
97.2,21.3,7
183.2,15.0,7
164.0,7.9,7
236.2,25.9,7
124.9,15.9,7
283.9,11.7,7
274.2,18.1,7
159.8,25.8,7
151.8,15.1,7
217.8,0.5,7
213.0,11.4,7
281.3,24.5,7
104.3,11.0,7
239.1,12.7,7
122.6,1.6,7
244.7,6.4,7
97.9,22.9,7
238.0,27.4,7
230.6,0.2,7
249.3,25.7,7
198.3,3.1,7
92.9,4.5,7
121.7,3.5,7
124.3,2.0,7
260.9,0.3,7
155.0,15.0,7
293.2,7.2,7
245.2,26.7,7
250.0,11.4,7
88.2,3.4,7
194.0,10.8,7
210.4,25.8,7
184.1,16.2,7
217.6,4.7,7
298.1,5.3,7
87.1,19.6,7
283.5,24.1,7
164.1,27.4,7
247.5,23.0,7
171.8,22.9,7
126.4,18.6,7
230.8,21.7,7
200.6,18.1,7
215.6,18.2,7
294.9,13.7,7
191.5,12.8,7
102.0,24.6,7
200.0,17.1,7
181.7,9.7,7
187.0,23.5,7
225.4,22.0,7
209.4,15.7,7
260.1,23.6,7
210.4,20.3,7
176.7,20.8,7
214.9,0.4,7
254.8,4.5,7
292.5,12.4,7
287.3,8.8,7
96.6,20.4,7
91.8,9.2,7
117.6,10.3,7
216.4,20.8,7
182.5,8.2,7
266.7,12.4,7
195.7,9.7,7
147.5,2.8,7
201.0,19.9,7
174.8,3.4,7
215.9,18.9,7
244.8,19.1,7
179.3,25.3,7
201.4,2.3,7
134.3,17.9,7
298.1,4.9,7
294.2,18.9,7
232.8,4.8,7
277.0,27.2,7
157.2,27.4,7
210.9,9.0,7
92.1,16.3,7
283.1,17.9,7
252.5,19.3,7
231.0,11.3,7
288.4,19.7,7
267.8,9.4,7
195.9,19.9,7
153.3,9.4,7
257.5,16.0,7
72.9,17.9,7
125.1,2.7,7
134.0,19.0,7
243.5,14.9,7
248.9,25.5,7
219.3,9.0,7
159.6,15.9,7
212.4,3.5,7
171.7,15.3,7
201.8,15.2,7
78.2,21.4,7
296.3,18.8,7
195.2,2.5,7
183.9,6.2,7
128.2,8.9,7
76.0,8.5,7
129.1,1.3,7
270.8,26.4,7
252.7,5.2,7
238.5,13.3,7
101.8,24.1,7
281.5,9.8,7
166.0,7.4,7
171.3,11.6,7
204.8,24.4,7
168.4,25.9,7
199.7,18.7,7
179.9,10.9,7
185.7,8.4,7
257.7,12.9,7
187.3,26.5,7
96.3,20.6,7
96.5,13.8,7
88.0,21.4,7
203.2,2.5,7
196.8,7.6,7
193.3,3.0,7
168.8,1.2,7
193.2,14.3,7
94.3,20.5,7
142.5,5.4,7
282.9,23.1,7
97.1,18.9,7
173.0,15.6,7
289.6,10.0,7
137.4,5.6,7
162.1,4.1,7
146.5,23.8,7
184.1,0.2,7
271.6,15.7,7
155.5,22.7,7
106.8,18.4,7
180.3,27.9,7
132.6,27.8,7
197.0,3.9,7
89.4,18.0,7
243.7,25.1,7
211.4,4.7,7
216.7,23.1,7
125.2,22.8,7
290.2,23.7,7
274.8,16.0,7
150.7,4.5,7
108.4,12.6,7
115.1,9.4,7
293.6,0.0,7
185.4,10.3,7
228.4,17.9,7
245.0,8.5,7
244.3,23.0,7
226.9,24.4,7
261.0,16.2,7
258.7,27.7,7
101.3,14.6,7
112.2,23.5,7
73.6,11.5,7
124.3,2.5,7
291.7,18.2,7
257.9,15.6,7
218.7,23.5,7
236.4,27.2,7
250.0,23.6,7
108.2,22.7,7
264.2,15.3,7
128.0,4.6,7
111.5,16.4,7
288.8,6.7,7
160.6,9.9,7
75.4,17.9,7
147.7,1.7,7
87.4,19.3,7
241.2,11.4,7
272.4,20.8,7
168.9,14.0,7
218.7,19.9,7
214.4,12.5,7
196.9,26.6,7
93.0,23.1,7
173.0,19.8,7
274.6,27.3,7
165.6,1.7,7
74.0,6.6,7
220.4,6.1,7
230.0,11.7,7
89.4,21.6,7
119.7,21.9,7
83.8,11.7,7
276.7,25.9,7
165.7,7.0,7
136.0,19.9,7
127.0,6.7,7
201.3,27.6,7
210.0,19.4,7
277.7,19.4,7
254.2,5.0,7
223.1,17.7,7
100.2,1.7,7
272.3,7.6,7
158.5,18.8,7
284.7,3.3,7
173.4,0.4,7
217.2,9.3,7
220.0,15.2,7
253.9,2.0,7
288.9,7.0,7
231.5,21.5,7
188.1,8.6,7
86.8,13.6,7
176.2,14.4,7
154.2,14.2,7
261.3,4.8,7
255.0,23.4,7
251.1,4.3,7
291.3,23.1,7
137.0,13.6,7
258.8,26.2,7
202.0,25.2,7
208.5,11.6,7
267.6,11.5,7
249.2,10.2,7
191.0,22.1,7
160.1,1.1,7
130.9,12.9,7
252.5,26.3,7
102.6,14.0,7
176.5,26.7,7
292.7,17.4,7
289.0,7.8,7
270.9,23.7,7
81.7,10.6,7
207.9,20.9,7
110.6,3.6,7
287.5,14.0,7
144.6,5.0,7
281.7,23.6,7
92.2,3.1,7
176.9,19.6,7
237.3,2.1,7
219.5,12.9,7
97.3,26.7,7
266.2,3.4,7
198.3,27.4,7
232.4,5.2,7
284.0,16.2,7
171.7,0.7,7
95.5,3.4,7
215.6,24.2,7
134.4,17.5,7
102.7,1.1,7
260.4,8.2,7
120.5,23.3,7
199.3,10.9,7
104.4,2.5,7
113.2,14.5,7
196.2,22.2,7
288.0,26.5,7
168.8,25.8,7
106.2,6.9,7
232.9,9.3,7
162.8,19.4,7
171.8,2.0,7
124.5,22.0,7
162.0,10.1,7
199.9,4.4,7
225.3,21.5,7
107.4,2.2,7
120.2,2.5,7
230.3,17.7,7
208.3,24.3,7
251.7,14.8,7
94.6,0.2,7
204.4,16.2,7
129.4,21.4,7
92.2,18.1,7
79.3,18.9,7
106.0,22.0,7
189.4,16.2,7
184.0,1.0,7
296.3,24.5,7
202.7,6.4,7
124.8,23.7,7
232.6,14.8,7
103.5,10.9,7
137.9,10.5,7
220.8,0.3,7
289.1,22.7,7
183.0,1.9,7
115.7,17.5,7
126.8,6.7,7
208.5,8.0,7
133.1,25.8,7
285.3,4.9,7
238.8,6.1,7
132.6,26.7,7
97.7,24.1,7
150.8,25.1,7
242.5,25.2,7
225.7,13.5,7
256.5,0.9,7
103.7,6.7,7
197.1,13.5,7
221.4,25.8,7
127.0,22.2,7
248.5,26.8,7
88.8,11.3,7
297.7,4.6,7
182.3,13.6,7
85.8,2.0,7
73.8,14.2,7
290.9,20.7,7
127.4,23.7,7
147.1,20.7,7
202.1,12.1,7
94.2,6.0,7
138.1,17.6,7
263.1,4.6,7
119.5,23.9,7
234.8,16.2,7
161.2,8.6,7
79.3,2.3,7
202.0,15.6,7
281.3,5.9,7
191.9,1.9,7
293.3,7.7,7
117.1,26.3,7
288.3,23.4,7
268.5,19.9,7
143.6,22.7,7
174.7,1.6,7
205.6,0.7,7
102.5,4.9,7
213.4,19.5,7
264.9,18.5,7
200.6,20.4,7
284.1,8.1,7
73.8,19.5,7
284.6,18.7,7
158.7,19.8,7
80.0,4.3,7
154.0,21.2,7
271.1,15.1,7
127.2,20.2,7
190.5,10.7,7
170.6,22.2,7
136.5,18.5,7
199.0,22.7,7
135.5,18.8,7
239.5,0.8,7
201.5,9.3,7
240.2,1.6,7
96.7,8.6,7
298.2,8.8,7
276.5,8.6,7
223.7,7.4,7
245.0,1.0,7
191.7,24.5,7
211.6,22.0,7
85.7,2.7,7
190.2,2.9,7
118.3,4.5,7
239.3,15.1,7
150.8,16.2,7
222.2,8.7,7
227.3,5.2,7
126.6,26.6,7
216.6,21.0,7
188.9,11.2,7
143.7,25.1,7
134.0,13.6,7
117.6,4.8,7
272.7,18.9,7
139.0,21.7,7
96.6,19.2,7
154.5,13.1,7
110.2,6.6,7
80.7,21.8,7
286.1,10.1,7
114.3,7.0,7
252.4,2.1,7
294.5,20.3,7
273.4,24.1,7
288.6,18.1,7
230.4,7.4,7
224.4,11.0,7
272.8,23.4,7
194.9,8.0,7
149.3,18.2,7
101.4,1.2,7
169.9,16.9,7
107.9,25.4,7
127.1,5.9,7
116.8,3.9,7
288.2,12.0,7
76.6,10.4,7
209.9,4.7,7
116.0,7.1,7
177.1,2.3,7
207.3,27.8,7
223.0,22.3,7
120.4,20.1,7
249.5,20.7,7
272.6,3.2,7
147.6,0.8,7
220.5,10.5,7
258.0,12.5,7
212.3,5.9,7
225.8,17.2,7
257.3,11.0,7
147.7,21.1,7
235.8,19.2,7
179.5,2.6,7
257.5,9.8,7
79.0,5.4,7
207.9,2.9,7
208.4,7.4,7
188.4,4.8,7
173.4,27.4,7
93.8,6.5,7
232.7,8.2,7
183.2,18.9,7
175.6,25.1,7
73.4,19.4,7
229.5,10.5,7
89.4,19.8,7
209.8,3.4,7
229.6,8.1,7
293.4,16.4,7
227.7,12.6,7
248.5,19.1,7
179.6,18.0,7
114.0,22.3,7
255.9,22.5,7
119.0,0.0,7
217.4,27.9,7
275.0,19.0,7
127.4,26.3,7
146.0,3.2,7
150.7,1.1,7
175.3,19.8,7
243.6,15.8,7
72.4,8.3,7
257.8,12.7,7
264.8,7.3,7
219.5,7.3,7
191.9,23.3,7
297.4,0.9,7
289.6,23.4,7
163.9,19.6,7
124.6,10.4,7
254.4,7.5,7
96.5,5.9,7
152.5,2.1,7
131.8,15.1,7
131.0,17.0,7
77.3,26.0,7
195.3,8.5,7
179.2,15.7,7
150.7,25.7,7
153.1,16.2,7
114.9,0.5,7
126.2,16.7,7
153.8,20.5,7
288.2,15.7,7
131.2,1.6,7
111.5,21.0,7
74.2,15.6,7
226.2,1.7,7
160.0,12.2,7
126.4,17.2,7
79.7,9.8,7
286.5,18.0,7
207.3,3.4,7
75.0,23.6,7
294.0,14.1,7
247.1,16.2,7
211.0,1.1,7
126.0,3.9,7
236.0,12.6,7
223.5,0.1,7
281.6,9.3,7
206.8,21.6,7
167.5,1.0,7
160.7,5.7,7
165.5,5.8,7
295.4,20.8,7
275.5,8.3,7
249.4,20.9,7
161.6,11.6,7
196.4,16.8,7
115.4,5.9,7
297.3,24.8,7
216.2,3.0,7
242.9,13.3,7
101.8,7.5,7
289.3,9.1,7
295.4,9.1,7
168.7,13.2,7
99.8,19.3,7
202.7,9.8,7
212.0,9.9,7
267.9,20.1,7
269.6,24.9,7
174.7,16.7,7
231.3,6.5,7
125.2,8.8,7
206.1,8.2,7
205.0,6.2,7
220.1,5.5,7
184.2,2.2,7
184.6,5.1,7
260.6,7.4,7
130.0,6.0,7
253.5,20.9,7
157.3,13.1,7
179.8,18.1,7
100.3,17.6,7
92.5,0.4,7
252.0,9.1,7
141.7,14.1,7
104.3,21.4,7
259.7,6.4,7
263.4,11.0,7
236.9,15.1,7
229.6,13.2,7
118.4,15.9,7
132.0,18.5,7
255.7,26.1,7
262.4,19.5,7
237.5,8.1,7
279.9,7.9,7
277.3,13.6,7
277.8,16.6,7
266.6,9.6,7
176.6,18.7,7
116.0,15.2,7
229.5,1.9,7
95.1,5.2,7
160.7,2.2,7
92.6,24.5,7
93.2,6.4,7
122.0,18.6,7
261.6,11.2,7
168.4,13.3,7
138.6,8.9,7
232.3,20.7,7
243.6,4.1,7
98.7,21.9,7
237.0,9.0,7
197.7,9.4,7
161.8,27.0,7
272.9,27.2,7
228.5,18.6,7
209.7,24.9,7
89.8,19.5,7
120.8,11.3,7
285.2,21.1,7
299.5,11.2,7
196.9,12.1,7
91.8,27.2,7
175.9,23.6,7
203.9,0.0,7
189.9,15.3,7
212.2,6.7,7
262.6,9.2,7
264.5,5.2,7
81.5,1.8,7
284.2,23.7,7
256.0,13.1,7
256.4,5.4,7
88.8,18.0,7
207.5,13.1,7
118.5,23.6,7
215.3,5.9,7
297.2,3.8,7
228.6,9.7,7
161.9,17.0,7
236.0,18.5,7
108.8,3.0,7
111.7,23.7,7
94.1,4.3,7
270.7,6.4,7
133.8,23.6,7
151.0,5.0,7
220.8,22.0,7
147.2,1.2,7
187.9,24.0,7
251.5,23.0,7
259.6,6.3,7
87.4,23.0,7
103.6,19.0,7
228.6,6.4,7
273.7,19.5,7
128.0,14.2,7
223.7,24.0,7
135.9,12.2,7
164.5,15.1,7
129.2,23.6,7
269.7,12.5,7
222.3,17.5,7
195.7,23.9,7
96.7,16.0,7
234.2,22.9,7
154.3,0.4,7
165.3,17.9,7
79.0,15.4,7
152.0,2.3,7
95.6,0.1,7
294.6,3.5,7
287.3,17.4,7
264.2,27.5,7
187.2,25.0,7
203.3,4.0,7
288.3,16.1,7
144.7,11.7,7
212.0,9.5,7
242.5,12.7,7
263.0,16.5,7
77.1,9.2,7
89.0,23.2,7
18.9,226.7,8
24.2,104.8,8
2.2,270.0,8
11.4,253.3,8
10.8,142.7,8
21.6,184.4,8
5.9,225.9,8
17.9,82.2,8
14.6,84.6,8
16.0,184.7,8
0.7,157.9,8
2.3,258.3,8
24.3,268.2,8
17.3,277.1,8
15.8,83.9,8
24.3,150.1,8
9.8,200.1,8
19.5,211.1,8
8.2,172.3,8
2.4,145.9,8
11.5,153.5,8
0.5,206.3,8
11.5,273.0,8
0.6,175.0,8
1.6,198.0,8
4.7,117.2,8
10.9,75.5,8
15.4,222.5,8
7.0,82.7,8
14.2,116.4,8
14.6,239.6,8
12.0,222.5,8
14.3,250.0,8
15.2,190.5,8
14.9,279.4,8
14.8,160.4,8
3.4,295.3,8
26.1,88.4,8
21.7,153.4,8
24.9,217.4,8
26.8,212.6,8
24.2,148.6,8
9.5,84.3,8
10.0,153.3,8
16.2,197.8,8
25.2,231.5,8
27.0,297.9,8
10.7,94.8,8
12.3,176.5,8
24.4,202.2,8
17.8,298.0,8
11.8,243.5,8
10.3,226.3,8
26.5,79.6,8
15.0,138.6,8
6.3,249.2,8
2.3,163.6,8
27.1,97.8,8
24.3,78.5,8
12.0,192.2,8
24.9,142.5,8
16.1,286.8,8
22.8,191.8,8
19.9,122.2,8
24.0,147.5,8
12.7,133.9,8
8.5,168.1,8
24.1,190.8,8
26.1,248.6,8
7.6,87.9,8
17.1,150.6,8
17.4,248.6,8
2.5,278.3,8
16.1,255.3,8
11.0,113.7,8
13.0,209.0,8
14.0,95.9,8
4.9,298.0,8
10.6,154.1,8
10.6,222.4,8
8.0,286.9,8
7.6,161.8,8
25.2,210.3,8
25.2,142.7,8
16.1,241.5,8
5.0,283.3,8
9.3,200.0,8
14.0,184.7,8
11.9,205.9,8
0.8,109.4,8
12.5,187.3,8
10.1,96.3,8
2.1,132.6,8
22.8,278.1,8
1.8,186.6,8
4.0,231.1,8
19.7,171.3,8
22.0,261.5,8
9.6,188.5,8
11.0,153.0,8
16.4,100.2,8
11.0,166.5,8
5.3,230.3,8
2.8,252.3,8
20.4,103.1,8
2.4,256.0,8
5.5,137.0,8
10.2,144.0,8
25.3,211.8,8
5.5,219.6,8
9.3,238.0,8
9.2,286.7,8
17.7,294.9,8
2.9,203.9,8
3.7,201.7,8
21.9,125.2,8
27.8,94.3,8
17.7,296.5,8
6.8,128.2,8
1.9,172.0,8
18.1,235.8,8
8.1,210.0,8
19.0,119.2,8
27.4,266.1,8
26.3,173.6,8
12.2,122.3,8
6.3,73.7,8
13.1,265.9,8
21.7,79.8,8
18.9,133.3,8
9.8,260.8,8
20.2,148.9,8
11.4,241.8,8
21.0,125.9,8
9.2,202.1,8
12.8,231.5,8
13.8,175.0,8
13.4,83.8,8
9.4,80.9,8
13.0,202.6,8
2.0,141.0,8
15.6,224.4,8
24.7,246.9,8
3.5,222.2,8
21.2,190.0,8
1.4,198.4,8
17.8,180.5,8
7.0,147.5,8
5.8,103.3,8
22.7,287.3,8
17.8,150.3,8
22.9,246.7,8
18.2,189.8,8
20.1,150.4,8
3.9,237.0,8
11.2,270.0,8
5.0,148.6,8
11.6,207.6,8
24.8,290.7,8
8.9,160.1,8
8.2,197.4,8
5.3,104.9,8
12.9,273.6,8
21.0,147.2,8
0.7,84.9,8
20.6,163.5,8
24.1,121.8,8
12.9,292.3,8
17.6,222.8,8
26.7,166.3,8
15.3,282.2,8
7.0,78.9,8
27.1,276.8,8
4.5,136.1,8
5.1,146.9,8
18.3,230.7,8
13.2,169.2,8
17.9,227.3,8
3.0,74.4,8
13.5,209.9,8
20.6,190.1,8
26.0,84.7,8
26.5,207.2,8
25.7,167.8,8
7.3,217.6,8
21.5,149.3,8
25.0,132.0,8
23.8,160.5,8
15.2,100.9,8
11.0,295.6,8
25.9,243.3,8
22.8,139.7,8
13.3,161.9,8
12.7,289.7,8
18.6,167.8,8
10.1,72.8,8
13.5,234.4,8
24.5,147.4,8
9.2,151.9,8
19.0,120.2,8
7.6,141.9,8
10.8,254.8,8
19.0,258.9,8
18.3,132.2,8
0.2,240.4,8
2.0,166.3,8
26.1,173.3,8
2.1,284.7,8
6.4,240.6,8
3.0,114.2,8
3.7,113.4,8
25.2,205.2,8
15.4,142.2,8
4.3,262.7,8
16.5,255.5,8
14.8,235.0,8
16.7,255.7,8
8.9,295.3,8
12.3,250.9,8
23.2,283.9,8
8.6,222.3,8
0.1,154.7,8
11.1,79.7,8
17.0,149.6,8
11.0,196.5,8
26.7,91.6,8
12.6,237.1,8
21.6,74.7,8
10.8,195.8,8
8.2,168.2,8
25.3,84.6,8
1.8,166.6,8
23.2,250.5,8
5.8,167.6,8
14.8,195.3,8
2.3,288.0,8
25.3,174.1,8
7.0,119.9,8
26.8,241.8,8
11.5,174.6,8
21.8,215.2,8
22.8,119.1,8
7.4,127.3,8
18.3,91.5,8
13.4,221.9,8
24.3,202.7,8
2.0,156.3,8
13.8,72.8,8
5.3,208.3,8
19.0,77.3,8
21.8,77.5,8
18.0,239.0,8
10.8,138.9,8
14.4,177.2,8
10.6,243.5,8
8.7,235.9,8
23.7,139.8,8
24.4,280.5,8
9.3,155.6,8
7.6,251.3,8
25.1,171.1,8
13.3,90.8,8
19.4,90.2,8
15.1,229.3,8
16.2,198.0,8
5.2,192.5,8
5.1,180.4,8
2.3,229.0,8
9.6,223.4,8
25.4,167.1,8
1.2,128.5,8
7.0,111.9,8
13.0,153.3,8
24.7,173.6,8
13.5,144.8,8
5.8,243.8,8
13.5,226.3,8
12.6,193.0,8
20.2,146.8,8
21.7,126.2,8
4.1,266.4,8
6.1,81.7,8
27.0,278.1,8
5.2,146.4,8
21.7,131.7,8
18.1,180.9,8
1.7,155.7,8
6.5,152.9,8
17.0,171.4,8
14.5,238.2,8
26.3,189.9,8
5.6,141.2,8
18.2,221.9,8
10.1,106.1,8
15.3,283.6,8
19.4,259.2,8
7.4,82.1,8
13.0,149.1,8
21.8,240.1,8
27.5,299.3,8
10.7,298.1,8
14.2,232.4,8
20.9,126.9,8
2.4,276.4,8
18.7,115.9,8
0.8,154.2,8
24.8,97.5,8
12.9,237.6,8
8.9,184.4,8
13.3,187.2,8
10.7,166.6,8
9.3,197.7,8
18.1,131.7,8
2.5,229.4,8
14.7,100.8,8
16.8,151.0,8
3.5,143.7,8
1.9,247.3,8
10.1,244.8,8
16.3,226.4,8
2.4,167.4,8
6.3,132.8,8
3.7,100.9,8
18.2,74.8,8
14.3,188.7,8
0.2,253.3,8
3.3,168.8,8
23.8,182.8,8
0.6,215.2,8
0.8,205.9,8
16.3,208.0,8
24.1,184.6,8
2.1,96.5,8
3.3,106.7,8
27.6,266.3,8
14.5,162.2,8
19.4,164.8,8
14.6,125.7,8
5.1,254.4,8
25.4,193.7,8
12.0,103.5,8
7.6,130.7,8
10.5,160.2,8
16.4,234.5,8
16.2,293.0,8
16.5,173.2,8
5.5,92.5,8
24.5,101.3,8
8.8,258.1,8
18.5,142.5,8
22.9,256.4,8
14.4,150.4,8
21.7,125.5,8
22.4,98.8,8
13.6,221.5,8
20.8,210.5,8
4.4,236.4,8
25.8,246.8,8
24.1,283.0,8
25.8,109.2,8
19.8,209.5,8
6.5,254.2,8
27.9,224.1,8
20.0,123.6,8
23.2,102.8,8
0.4,167.5,8
5.0,261.8,8
10.4,99.1,8
24.0,114.2,8
17.2,232.4,8
27.5,81.0,8
10.6,210.7,8
6.7,295.1,8
23.0,86.5,8
14.9,292.4,8
16.5,225.1,8
8.9,140.4,8
26.8,220.0,8
10.3,248.6,8
18.3,217.8,8
24.3,296.1,8
0.8,231.8,8
27.2,150.3,8
0.4,158.5,8
18.0,74.6,8
9.2,181.2,8
12.4,117.9,8
22.8,294.3,8
12.2,85.4,8
11.4,180.2,8
1.4,295.0,8
8.7,141.6,8
27.4,169.5,8
