temperature,soil,rain,result
13.0,811.4,28.4,6
59.2,645.9,28.9,6
42.8,912.3,32.8,6
67.2,709.7,36.1,6
99.8,972.6,25.0,6
53.3,695.7,22.3,6
42.9,1020.0,27.3,6
15.5,677.3,20.3,6
56.6,833.5,35.7,6
73.4,752.8,32.8,6
91.1,961.2,26.3,6
53.5,621.0,37.9,6
79.8,995.5,25.7,6
27.1,786.3,23.9,6
92.6,908.7,26.1,6
58.0,826.6,41.0,6
15.9,736.7,24.5,6
47.2,619.4,39.6,6
62.7,663.0,18.5,6
69.4,1021.9,35.0,6
8.2,776.2,37.7,6
14.0,892.7,22.5,6
22.3,653.0,24.5,6
8.6,940.6,20.4,6
52.9,819.0,21.0,6
14.3,634.0,21.8,6
97.0,822.5,24.8,6
83.0,988.9,22.3,6
61.3,822.4,20.6,6
7.7,908.1,24.9,6
77.1,1018.1,38.7,6
44.6,797.4,36.1,6
61.0,814.3,28.9,6
22.5,771.3,24.7,6
17.3,881.7,28.5,6
81.9,963.0,28.8,6
61.8,818.8,25.1,6
85.3,701.8,32.4,6
22.9,831.2,30.9,6
48.9,790.0,39.3,6
54.4,656.9,35.2,6
87.6,728.2,36.1,6
56.2,663.1,22.0,6
94.1,987.5,21.6,6
60.5,784.0,30.5,6
93.4,1010.2,19.0,6
54.5,940.9,19.6,6
61.9,991.4,18.1,6
16.7,738.6,21.3,6
59.2,775.8,31.5,6
47.8,973.3,32.2,6
59.6,657.4,36.2,6
59.5,654.6,31.9,6
39.2,792.1,19.3,6
79.4,605.7,33.1,6
94.1,891.1,38.4,6
67.1,951.8,35.6,6
43.1,909.9,29.9,6
93.2,794.7,18.3,6
87.7,976.8,37.6,6
38.8,623.6,29.8,6
84.2,830.6,38.3,6
0.8,689.0,22.3,6
38.3,754.4,26.2,6
56.7,623.7,37.6,6
80.6,847.9,28.5,6
24.3,656.6,39.6,6
74.1,942.8,29.6,6
27.8,695.5,25.7,6
83.2,622.2,39.4,6
69.2,894.1,37.9,6
37.1,804.7,37.0,6
8.8,703.2,31.4,6
28.4,935.1,39.2,6
87.0,736.9,35.6,6
42.1,741.3,20.4,6
36.1,1002.8,33.6,6
32.8,677.5,24.7,6
63.1,987.2,32.3,6
71.5,879.9,18.6,6
45.3,868.2,28.8,6
55.8,925.4,37.9,6
58.0,776.7,38.2,6
99.5,688.2,33.6,6
59.7,808.2,35.5,6
99.9,961.0,34.0,6
41.8,909.8,40.9,6
68.4,806.2,23.5,6
93.4,762.0,23.0,6
40.5,768.5,37.5,6
22.3,803.9,33.2,6
28.2,708.0,26.6,6
51.0,913.3,36.7,6
11.9,663.2,27.0,6
14.1,819.0,29.7,6
72.3,759.5,36.7,6
4.4,696.9,21.8,6
92.6,860.7,34.1,6
57.2,633.7,22.4,6
24.5,836.7,36.7,6
18.3,890.3,31.1,6
59.2,602.2,36.0,6
23.5,780.8,39.1,6
75.4,1001.2,24.3,6
7.7,996.0,31.5,6
70.1,767.7,24.6,6
59.8,639.4,26.1,6
21.1,996.2,39.4,6
33.4,618.2,18.7,6
55.3,805.8,24.1,6
43.8,729.9,37.3,6
25.1,600.7,36.9,6
2.0,617.3,22.4,6
68.5,823.3,31.4,6
73.7,923.6,21.1,6
92.5,719.0,37.8,6
78.8,744.8,28.3,6
83.4,921.6,36.2,6
38.5,823.7,39.2,6
8.1,938.1,24.8,6
15.3,722.7,19.1,6
40.6,963.2,26.2,6
30.1,970.2,21.7,6
27.0,906.6,22.5,6
97.2,685.0,22.4,6
79.7,921.8,26.3,6
66.5,868.8,31.0,6
13.4,796.7,36.5,6
87.7,702.4,27.0,6
7.8,964.7,32.0,6
78.1,768.8,25.5,6
41.4,703.1,29.5,6
14.7,795.7,20.6,6
75.2,740.9,22.0,6
10.4,748.4,22.0,6
20.9,863.9,23.1,6
18.6,944.7,37.2,6
57.9,781.2,33.5,6
17.7,651.0,18.6,6
61.5,622.5,39.4,6
45.5,838.0,36.0,6
60.1,743.2,39.0,6
50.8,873.0,33.2,6
74.2,729.8,28.7,6
6.8,907.9,32.7,6
42.4,938.3,26.1,6
37.8,709.6,35.7,6
95.2,699.8,27.6,6
76.5,806.3,32.7,6
45.0,857.8,35.9,6
99.1,618.1,38.8,6
43.0,821.9,35.4,6
94.4,855.6,18.9,6
30.7,706.7,33.3,6
90.6,795.4,37.3,6
48.8,982.7,39.0,6
56.0,969.4,35.1,6
50.5,631.6,36.1,6
22.3,829.5,36.2,6
88.5,862.1,35.3,6
73.2,737.6,30.7,6
7.7,799.3,37.9,6
91.4,657.8,33.8,6
33.7,991.1,20.0,6
0.2,777.0,26.2,6
36.2,698.2,25.0,6
28.4,991.7,34.0,6
99.2,735.9,24.5,6
12.0,642.6,19.0,6
4.0,712.0,38.2,6
34.6,1014.7,18.7,6
36.7,628.3,29.8,6
49.7,873.1,31.5,6
41.3,1007.2,29.0,6
4.3,904.9,27.6,6
9.0,980.9,38.0,6
95.4,854.1,31.9,6
59.1,704.1,27.9,6
22.0,666.3,20.8,6
5.4,687.6,23.0,6
89.5,676.4,20.6,6
0.7,816.5,40.5,6
47.9,752.1,19.7,6
42.8,1000.6,30.7,6
40.4,774.8,38.4,6
60.4,717.0,21.5,6
10.4,708.6,19.6,6
32.0,729.0,39.1,6
2.9,766.5,24.4,6
68.6,889.8,34.0,6
19.8,977.0,39.3,6
65.3,895.0,32.0,6
65.2,686.8,40.2,6
45.2,626.2,35.5,6
92.2,615.3,18.3,6
98.8,607.0,35.0,6
51.8,868.5,36.3,6
33.9,656.1,35.1,6
93.3,612.0,27.2,6
77.2,1021.8,30.1,6
79.0,846.9,20.5,6
3.2,795.9,31.1,6
6.6,852.1,25.6,6
82.6,705.7,31.7,6
36.9,778.8,23.1,6
46.2,646.6,38.2,6
19.1,894.1,31.9,6
1.3,621.2,22.6,6
76.7,805.1,38.8,6
27.8,660.7,23.3,6
55.3,994.1,26.6,6
88.6,856.5,23.7,6
91.9,862.7,20.4,6
67.4,767.1,33.7,6
33.4,943.9,39.9,6
87.0,676.9,22.3,6
33.5,901.2,37.0,6
20.5,930.5,30.1,6
5.6,628.1,38.6,6
28.6,750.7,29.1,6
0.1,997.0,33.0,6
45.1,662.2,40.7,6
38.0,816.8,26.4,6
4.5,685.4,19.0,6
1.6,741.3,30.8,6
86.3,965.6,34.4,6
63.8,629.7,24.6,6
78.6,769.5,36.8,6
46.5,799.2,29.2,6
16.1,966.0,29.6,6
64.7,739.4,33.4,6
17.9,623.8,27.4,6
46.7,1016.4,38.8,6
33.9,643.7,22.3,6
23.2,853.3,28.3,6
29.7,602.8,37.6,6
4.0,768.9,39.8,6
13.4,642.6,23.6,6
41.2,758.3,21.6,6
14.7,885.6,24.9,6
73.2,777.9,21.1,6
31.3,844.8,32.4,6
66.8,775.1,26.5,6
14.1,802.2,38.9,6
70.5,615.1,34.5,6
53.5,862.3,38.3,6
82.6,724.9,30.2,6
54.7,882.8,30.8,6
67.6,795.9,39.3,6
0.4,930.9,33.6,6
75.1,807.2,30.5,6
50.8,812.0,19.0,6
87.8,710.3,31.9,6
14.8,755.0,19.4,6
53.5,965.8,35.3,6
92.4,733.0,31.7,6
93.9,845.9,20.8,6
1.3,1017.7,39.9,6
3.0,724.8,21.2,6
94.7,653.7,39.1,6
94.8,769.1,37.4,6
81.7,869.6,18.5,6
8.6,814.9,30.1,6
50.1,882.6,37.3,6
49.4,798.9,38.2,6
97.6,778.5,40.7,6
69.8,680.4,31.9,6
45.1,779.9,35.1,6
23.7,969.7,33.3,6
98.8,827.5,22.1,6
31.9,896.8,31.4,6
77.7,981.9,33.0,6
62.3,1019.1,37.1,6
16.0,892.2,29.9,6
71.4,609.3,25.2,6
84.5,749.2,36.1,6
28.2,732.9,26.0,6
34.0,820.9,39.7,6
52.1,815.7,18.9,6
75.0,677.7,27.6,6
68.7,805.1,23.8,6
90.2,932.7,23.5,6
59.3,1016.2,35.3,6
35.8,714.7,31.3,6
99.2,933.5,25.0,6
90.4,888.8,18.8,6
82.5,798.0,38.0,6
89.6,955.0,24.6,6
94.0,769.4,19.8,6
49.3,678.4,33.7,6
43.9,978.4,31.0,6
44.9,1008.9,40.3,6
47.4,804.9,36.2,6
3.6,705.3,37.2,6
16.0,924.3,20.1,6
3.0,613.6,30.3,6
50.9,806.7,24.2,6
94.9,895.1,35.4,6
41.9,996.4,34.2,6
85.8,786.1,20.5,6
10.6,811.4,38.8,6
65.3,638.1,25.2,6
74.4,825.0,25.2,6
38.5,934.0,36.8,6
92.9,626.4,19.8,6
90.5,692.2,26.4,6
75.8,721.0,18.2,6
6.8,654.7,33.9,6
78.0,904.6,36.5,6
17.0,833.9,40.5,6
58.5,638.0,29.2,6
74.9,856.7,21.0,6
84.3,932.8,22.8,6
7.4,628.6,37.0,6
26.3,794.3,27.6,6
19.5,689.9,38.4,6
82.6,742.9,25.8,6
13.8,623.7,36.6,6
48.6,1013.7,30.3,6
25.2,667.5,40.7,6
44.9,723.9,40.7,6
76.6,895.7,38.3,6
74.5,845.9,36.6,6
93.3,946.2,27.3,6
42.8,728.5,26.7,6
33.9,838.9,26.8,6
85.6,941.9,29.4,6
43.1,992.0,31.1,6
51.0,949.9,33.5,6
65.6,814.6,34.9,6
34.9,804.4,31.7,6
16.1,785.5,19.2,6
32.4,885.6,29.3,6
15.1,625.1,27.5,6
68.1,932.7,34.0,6
19.4,768.9,30.1,6
77.3,968.5,38.6,6
15.6,931.6,25.9,6
15.6,703.7,37.8,6
88.6,892.8,25.9,6
36.4,781.8,25.4,6
83.0,809.4,32.4,6
33.1,810.6,33.4,6
82.3,867.8,33.2,6
13.8,809.3,23.3,6
94.0,600.5,23.5,6
9.0,713.1,29.3,6
41.8,847.3,18.4,6
6.0,964.6,31.3,6
8.9,824.5,33.4,6
94.7,1011.5,30.5,6
52.6,751.9,21.8,6
1.8,647.9,19.1,6
78.3,1002.8,39.0,6
33.6,810.2,18.5,6
98.0,760.0,31.4,6
62.0,676.1,29.3,6
84.1,875.3,39.3,6
16.9,782.9,26.9,6
1.8,952.8,29.0,6
48.3,610.0,22.4,6
96.1,646.1,32.1,6
92.0,968.7,28.6,6
20.8,815.2,19.9,6
25.7,604.9,33.0,6
73.1,703.7,22.2,6
63.0,863.5,37.0,6
55.9,1021.1,25.9,6
93.3,662.3,33.5,6
51.4,793.2,38.4,6
42.0,967.6,26.8,6
50.3,670.6,19.0,6
30.1,746.3,40.8,6
40.8,631.6,19.0,6
47.6,698.5,35.6,6
49.2,868.5,18.2,6
69.2,883.2,36.7,6
80.5,861.7,28.2,6
78.5,838.0,38.8,6
55.0,978.5,31.0,6
15.2,872.5,22.7,6
0.5,918.7,28.0,6
55.5,921.0,30.2,6
79.8,678.3,31.4,6
70.2,857.2,40.2,6
15.5,937.0,20.0,6
4.3,637.9,33.0,6
32.8,868.6,28.9,6
22.8,918.7,33.4,6
80.3,694.6,31.7,6
83.9,745.5,36.3,6
17.9,663.2,28.1,6
40.0,825.3,35.8,6
1.3,872.5,35.1,6
30.5,764.5,39.7,6
38.6,912.0,20.5,6
27.3,631.2,20.8,6
91.3,894.1,38.8,6
46.6,734.6,33.0,6
15.0,610.4,24.1,6
80.3,987.2,20.1,6
71.8,611.5,28.5,6
50.4,887.1,36.9,6
96.8,981.1,23.3,6
19.9,677.1,28.9,6
24.6,635.0,34.9,6
6.2,790.8,19.1,6
54.5,811.1,21.7,6
85.9,653.2,32.8,6
79.3,740.0,40.5,6
23.1,654.4,22.5,6
64.3,982.1,32.1,6
94.8,796.5,29.8,6
41.6,723.7,34.1,6
53.2,980.8,23.4,6
26.3,689.9,19.6,6
49.4,603.8,28.4,6
34.1,631.3,40.2,6
7.4,976.4,28.3,6
69.6,985.8,19.1,6
87.7,625.1,24.0,6
21.0,781.3,35.8,6
25.3,959.0,19.9,6
38.5,905.5,21.9,6
42.4,903.0,27.3,6
81.0,845.9,40.8,6
82.9,769.3,34.8,6
62.2,663.3,33.9,6
67.3,927.8,18.4,6
23.2,610.5,21.8,6
76.8,1017.7,56.9,7
96.5,1017.3,53.8,7
96.9,839.8,50.6,7
5.0,925.9,59.8,7
86.4,703.8,54.7,7
91.9,1006.0,50.3,7
74.7,616.7,51.3,7
82.5,810.7,58.4,7
52.7,859.0,55.1,7
45.9,762.0,47.2,7
11.7,956.1,50.3,7
2.6,875.2,49.1,7
57.3,797.4,57.7,7
7.2,726.0,59.1,7
82.0,881.6,42.7,7
38.2,813.0,48.5,7
44.8,995.6,51.7,7
53.8,612.3,50.4,7
16.1,906.3,45.9,7
29.4,871.7,49.0,7
65.8,993.5,50.7,7
92.4,656.3,58.6,7
0.1,628.6,58.9,7
87.3,970.1,58.5,7
60.0,970.0,46.4,7
53.7,775.0,58.5,7
10.0,779.3,49.2,7
30.0,891.9,46.1,7
70.1,779.9,58.0,7
92.8,923.8,43.1,7
69.6,931.8,49.3,7
49.7,772.9,48.3,7
93.0,844.3,51.9,7
49.4,880.4,48.9,7
47.4,608.0,59.7,7
21.3,657.6,50.7,7
82.7,689.0,46.6,7
80.3,742.1,59.8,7
16.4,702.3,54.2,7
65.3,843.7,53.8,7
61.6,865.7,55.4,7
90.3,951.1,44.6,7
44.7,662.0,51.7,7
55.1,940.9,51.3,7
74.7,701.2,57.2,7
35.5,682.8,52.5,7
64.6,756.5,58.7,7
49.9,660.2,46.8,7
21.3,1010.0,56.3,7
34.2,798.7,55.5,7
2.4,690.3,52.5,7
71.6,814.5,53.8,7
45.6,803.3,54.2,7
83.0,986.0,59.3,7
78.8,815.1,49.5,7
1.1,918.8,52.0,7
12.6,881.5,58.9,7
97.3,920.5,46.9,7
49.9,890.7,54.0,7
83.6,801.9,42.1,7
20.6,781.0,52.8,7
59.6,876.0,46.1,7
42.0,983.3,53.5,7
91.0,1010.7,45.2,7
48.7,908.2,56.2,7
22.6,687.9,50.5,7
45.0,651.0,47.5,7
14.1,908.4,44.3,7
85.1,713.2,44.5,7
73.9,792.1,54.7,7
57.5,722.7,43.8,7
27.2,914.2,55.1,7
16.5,856.5,41.1,7
47.6,608.6,60.0,7
13.7,720.1,55.8,7
16.9,769.9,51.4,7
1.1,813.4,49.0,7
35.7,902.4,48.9,7
33.4,886.7,53.1,7
27.1,735.6,49.3,7
1.6,970.4,59.2,7
62.5,708.4,53.0,7
21.2,729.0,56.4,7
59.1,845.5,47.6,7
45.2,708.7,41.7,7
56.0,988.9,42.8,7
17.5,643.6,54.8,7
53.3,873.1,59.0,7
29.0,860.2,43.9,7
19.0,623.4,41.9,7
42.2,1016.3,46.3,7
96.1,967.6,45.7,7
95.5,972.4,47.0,7
72.2,958.2,50.6,7
19.8,612.7,52.9,7
1.1,628.9,41.5,7
69.6,890.4,41.6,7
56.9,660.5,47.6,7
48.3,768.1,43.3,7
83.0,959.3,56.8,7
67.3,704.6,51.1,7
30.3,744.2,49.9,7
9.4,960.9,55.0,7
49.6,822.5,59.3,7
66.0,856.8,59.7,7
55.7,928.5,55.9,7
12.4,677.8,51.2,7
68.5,638.6,52.0,7
48.2,807.2,59.8,7
72.8,794.6,50.9,7
91.3,713.3,52.6,7
19.8,820.2,56.9,7
76.3,998.6,59.2,7
15.3,742.2,56.8,7
44.5,724.1,54.9,7
2.9,657.5,53.7,7
91.1,761.4,57.4,7
53.2,685.5,47.3,7
2.3,905.5,57.2,7
30.8,832.9,43.5,7
88.8,837.8,45.2,7
11.8,767.7,51.5,7
45.3,870.0,41.3,7
81.5,873.8,44.9,7
59.5,677.9,47.9,7
33.4,723.9,43.3,7
51.1,660.5,45.1,7
94.7,770.7,57.0,7
40.2,706.3,56.3,7
97.4,873.5,58.3,7
42.2,679.8,49.2,7
80.4,743.7,45.9,7
16.5,936.6,55.1,7
72.4,654.5,46.2,7
15.7,744.1,57.2,7
35.5,629.1,53.5,7
82.6,640.8,50.0,7
41.6,609.8,44.8,7
31.6,863.0,44.7,7
33.5,832.3,46.0,7
31.4,844.2,57.7,7
16.0,692.5,54.5,7
56.9,695.1,45.6,7
48.5,744.1,44.7,7
69.0,924.1,55.2,7
52.0,894.5,41.5,7
15.5,890.2,48.9,7
77.8,803.4,50.4,7
48.5,653.7,42.8,7
71.3,860.9,44.9,7
11.8,964.0,45.1,7
60.5,950.7,51.2,7
46.3,640.2,43.6,7
98.5,671.4,57.8,7
65.4,674.9,47.9,7
51.7,811.9,56.4,7
67.3,857.5,42.7,7
16.7,669.0,41.9,7
12.2,913.2,53.7,7
29.7,875.5,55.6,7
34.6,795.5,54.3,7
50.4,717.2,53.3,7
15.3,749.7,48.3,7
81.9,863.1,52.5,7
61.7,775.7,53.7,7
65.5,807.1,51.0,7
59.8,716.7,52.2,7
40.3,924.1,55.7,7
60.4,601.9,47.4,7
23.5,677.4,52.9,7
42.5,794.7,47.3,7
82.0,867.2,46.4,7
2.8,671.5,53.9,7
89.8,923.2,52.6,7
46.8,708.2,57.1,7
54.7,1004.4,59.9,7
95.3,773.0,57.3,7
65.6,1006.3,49.0,7
94.3,773.5,59.4,7
48.5,809.5,52.2,7
62.8,1007.6,51.6,7
33.8,952.2,45.3,7
6.0,727.6,41.6,7
62.6,1022.6,51.1,7
82.2,772.2,56.1,7
14.8,656.0,55.3,7
88.6,860.3,57.4,7
66.3,988.9,51.2,7
42.6,749.1,49.0,7
84.9,963.2,50.5,7
55.9,748.6,47.2,7
37.6,931.3,50.1,7
0.3,809.9,47.5,7
16.8,729.7,44.6,7
2.0,712.0,47.9,7
13.9,904.2,50.1,7
46.3,754.2,49.5,7
38.7,945.8,49.1,7
21.2,800.7,43.1,7
81.7,673.5,44.5,7
60.4,969.9,43.1,7
74.9,859.6,48.9,7
80.3,945.5,45.6,7
19.4,732.2,49.7,7
48.9,933.9,51.2,7
66.3,939.7,47.2,7
91.0,916.1,55.0,7
37.7,689.8,52.0,7
93.4,786.7,54.6,7
37.4,663.8,53.7,7
13.0,998.6,44.4,7
75.1,757.9,52.3,7
22.6,605.2,50.2,7
8.1,604.4,58.0,7
47.4,678.2,51.0,7
74.2,975.4,45.2,7
36.4,817.8,42.2,7
50.9,831.3,50.0,7
7.9,679.6,44.8,7
18.8,941.3,47.5,7
2.8,766.0,57.4,7
82.2,995.8,52.4,7
93.4,896.0,54.5,7
88.5,793.3,59.5,7
40.6,871.4,46.8,7
8.0,951.3,47.2,7
69.5,773.6,48.7,7
69.4,729.4,48.1,7
7.7,683.6,44.1,7
31.4,935.1,50.9,7
47.8,939.9,43.1,7
54.4,987.7,48.2,7
92.9,780.5,52.3,7
80.8,1018.1,45.3,7
31.0,645.7,56.0,7
53.9,986.6,58.8,7
58.1,755.6,41.3,7
23.1,954.2,52.4,7
48.2,905.1,48.1,7
37.6,868.4,48.8,7
83.9,974.1,42.1,7
87.7,824.0,46.5,7
94.3,986.7,42.2,7
87.7,752.3,52.7,7
71.3,722.6,54.8,7
93.2,676.9,45.4,7
69.6,829.6,59.7,7
50.9,686.1,43.0,7
38.4,914.3,55.5,7
68.4,761.0,44.7,7
48.8,804.2,48.3,7
54.7,907.8,54.7,7
25.5,712.9,44.0,7
54.2,708.3,55.9,7
23.9,713.4,43.0,7
88.8,874.7,43.2,7
41.1,749.2,52.6,7
51.2,883.7,47.3,7
62.2,699.2,42.2,7
96.2,988.2,54.9,7
45.5,651.8,50.7,7
79.8,609.4,51.6,7
96.2,631.3,47.3,7
36.8,707.2,58.3,7
0.3,895.5,43.3,7
12.0,894.7,41.9,7
25.7,604.9,51.6,7
30.1,898.2,50.2,7
65.4,922.9,45.3,7
61.3,1010.4,43.8,7
95.9,977.3,56.1,7
62.5,711.0,41.8,7
66.4,931.0,52.6,7
17.2,827.7,43.9,7
86.5,931.6,49.0,7
79.8,735.6,50.6,7
47.9,1005.7,46.5,7
87.3,709.0,49.8,7
65.2,985.9,43.8,7
98.6,808.1,48.9,7
52.8,890.3,41.1,7
21.9,763.1,59.2,7
26.9,723.9,41.2,7
71.5,848.8,46.2,7
72.2,769.1,48.2,7
4.4,895.5,42.6,7
98.8,903.8,48.6,7
95.5,972.3,53.4,7
83.8,947.3,43.0,7
38.5,811.7,56.9,7
84.5,703.7,57.7,7
1.6,892.5,57.0,7
48.7,733.4,59.6,7
24.0,1002.2,55.5,7
35.6,970.1,51.1,7
49.5,714.7,43.4,7
58.3,647.9,55.7,7
74.1,816.0,46.2,7
64.1,806.2,53.5,7
38.1,622.1,43.4,7
16.3,907.2,59.0,7
39.6,742.8,49.5,7
16.6,961.9,41.4,7
40.5,982.2,46.4,7
9.1,998.1,44.4,7
26.7,984.3,44.7,7
86.1,726.4,47.2,7
52.0,986.9,52.4,7
37.9,808.2,54.7,7
57.6,1021.7,51.2,7
98.0,846.4,51.0,7
77.7,963.1,51.8,7
76.0,779.3,49.4,7
48.3,951.4,45.9,7
53.6,608.1,49.5,7
9.9,690.3,52.7,7
19.7,975.9,41.8,7
16.8,883.7,57.8,7
14.5,847.2,55.2,7
84.6,646.9,50.6,7
31.4,855.0,45.1,7
24.6,988.9,45.5,7
68.7,828.9,45.7,7
80.1,924.6,59.6,7
18.1,710.0,43.2,7
39.4,619.1,43.7,7
13.0,680.2,56.8,7
98.1,994.9,55.0,7
22.2,871.0,54.3,7
37.0,690.9,47.9,7
13.1,925.7,58.0,7
57.7,748.4,46.8,7
10.6,800.5,52.5,7
77.3,948.4,52.0,7
25.2,911.5,58.0,7
69.8,722.4,42.1,7
59.3,762.7,57.6,7
86.8,942.9,44.0,7
70.7,633.8,41.4,7
36.6,730.5,54.3,7
17.6,802.7,51.6,7
7.4,762.8,51.6,7
30.1,922.5,47.9,7
22.8,803.6,49.4,7
76.1,769.9,46.2,7
13.7,967.8,56.9,7
10.4,628.4,41.2,7
14.8,876.2,50.7,7
98.4,1007.4,46.2,7
51.8,1011.7,59.6,7
64.9,689.1,41.6,7
3.0,777.5,52.5,7
9.6,950.1,56.9,7
26.6,864.1,50.8,7
44.9,938.8,44.3,7
77.5,775.0,44.1,7
53.7,849.1,57.2,7
46.4,931.5,53.9,7
75.5,644.6,55.8,7
4.0,848.3,52.1,7
88.6,935.4,54.3,7
84.6,769.2,56.4,7
13.8,713.6,49.5,7
0.5,904.4,41.9,7
37.4,667.5,58.9,7
61.3,966.6,54.3,7
27.6,650.6,54.9,7
95.9,770.3,51.6,7
52.3,775.7,46.8,7
30.4,865.1,42.1,7
41.7,882.8,47.5,7
54.5,828.6,50.8,7
41.1,969.0,59.2,7
0.7,631.1,42.9,7
73.0,769.0,56.2,7
78.2,657.7,51.9,7
59.1,642.3,54.8,7
96.3,746.0,57.9,7
99.6,968.5,41.5,7
45.1,873.2,50.0,7
95.9,864.3,44.7,7
66.5,766.4,56.8,7
36.7,856.3,56.4,7
23.0,643.9,49.6,7
58.1,650.9,47.2,7
76.1,863.3,41.9,7
56.6,801.8,46.4,7
6.2,606.2,55.4,7
14.7,836.7,54.3,7
48.4,971.8,42.5,7
1.3,644.0,41.9,7
9.4,617.0,50.9,7
9.1,641.7,47.7,7
34.6,991.0,57.9,7
70.2,1007.4,46.5,7
59.2,757.7,59.8,7
63.0,818.7,58.1,7
22.7,811.2,44.0,7
88.5,883.5,41.7,7
51.7,817.6,48.4,7
44.9,644.0,46.3,7
33.0,889.4,49.4,7
7.8,751.5,52.5,7
83.8,644.7,41.8,7
91.2,675.5,56.7,7
85.2,813.3,47.8,7
96.9,866.5,45.9,7
49.2,747.7,45.9,7
4.9,731.6,55.9,7
85.3,743.3,41.7,7
41.0,876.5,45.8,7
34.8,698.9,53.7,7
92.2,782.0,43.0,7
73.2,719.1,56.6,7
68.7,632.2,56.5,7
82.8,755.5,55.6,7
90.1,883.1,47.5,7
79.8,1012.2,45.7,7
58.7,695.2,45.8,7
48.8,940.3,50.1,7
3.0,873.0,50.9,7
40.0,801.2,42.0,7
16.4,963.5,41.7,7
41.3,833.2,48.0,7
85.0,822.9,57.6,7
12.4,1014.2,58.8,7
76.2,675.0,52.1,7
26.8,976.8,42.1,7
22.3,1001.8,41.8,7
55.0,655.1,46.7,7
14.6,766.2,48.7,7
76.3,880.7,43.7,7
65.4,746.2,54.8,7
34.8,962.5,46.3,7
86.3,636.1,46.4,7
89.8,743.4,50.2,7
5.1,720.8,50.4,7
37.7,692.7,45.3,7
53.6,709.0,48.3,7
43.3,1022.8,53.7,7
90.6,730.9,54.5,7
31.9,938.8,59.5,7
45.7,856.1,56.1,7
70.5,747.4,50.5,7
93.6,846.0,54.6,7
19.7,967.2,55.2,7
45.3,702.9,57.8,7
64.0,784.9,51.8,7
11.1,637.4,58.9,7
36.5,985.1,50.2,7
12.4,753.3,59.7,7
33.8,1008.1,58.2,7
81.3,970.8,41.2,7
57.9,822.0,46.7,7
16.6,1018.1,55.7,7
9.2,713.7,46.1,7
81.8,667.4,41.4,7
19.1,805.6,56.3,7
23.1,665.1,49.3,7
65.5,683.0,42.7,7
52.4,767.5,53.6,7
20.4,876.5,50.5,7
80.5,683.7,53.9,7
40.3,1019.8,53.0,7
63.5,757.2,59.7,7
85.3,611.3,48.5,7
92.0,752.3,43.7,7
53.1,885.9,49.8,7
84.2,914.6,51.4,7
45.2,831.2,46.4,7
55.1,725.1,56.9,7
76.6,637.7,56.8,7
13.6,737.0,52.6,7
54.6,739.6,50.4,7
27.0,752.6,53.3,7
45.0,979.5,41.1,7
90.2,965.8,53.8,7
69.6,854.6,49.0,7
69.0,967.0,45.7,7
36.3,916.7,43.5,7
71.8,937.5,43.2,7
85.2,917.8,47.1,7
1.9,920.7,47.9,7
37.0,811.6,54.6,7
43.4,911.4,44.0,7
1.6,750.2,41.7,7
8.1,767.6,49.9,7
61.0,817.4,49.7,7
73.5,672.4,51.8,7
52.5,901.9,55.0,7
93.7,727.3,48.3,7
23.8,838.4,41.2,7
25.3,894.4,48.7,7
85.9,687.6,50.0,7
59.5,974.6,54.4,7
39.7,920.4,49.7,7
48.5,626.4,57.2,7
80.2,906.0,48.9,7
88.1,737.7,51.2,7
96.7,1007.4,49.2,7
77.3,735.2,52.3,7
37.7,751.4,47.8,7
74.1,618.7,46.4,7
26.6,998.5,50.9,7
53.9,960.1,50.9,7
33.3,678.2,54.7,7
64.0,832.5,46.2,7
54.5,720.3,57.0,7
79.4,923.4,59.9,7
51.1,999.6,51.5,7
70.7,621.5,46.8,7
52.5,1000.5,51.9,7
7.3,744.3,41.7,7
90.1,902.9,54.2,7
93.0,817.3,44.9,7
48.8,775.3,46.2,7
21.9,604.9,52.7,7
39.6,783.9,45.8,7
73.7,927.1,45.7,7
69.0,792.4,42.8,7
65.2,837.8,53.8,7
96.7,960.3,59.4,7
81.6,956.2,43.8,7
87.5,870.5,52.2,7
68.8,626.4,41.5,7
75.8,691.6,52.7,7
31.6,637.0,56.5,7
50.7,829.1,47.2,7
53.8,954.9,46.9,7
2.1,844.4,42.0,7
61.4,914.3,45.8,7
7.9,646.8,47.1,7
89.1,699.0,56.2,7
58.2,682.6,50.2,7
34.0,758.7,44.4,7
23.8,603.8,56.9,7
46.4,754.9,56.1,7
52.0,690.7,55.6,7
42.9,600.9,51.6,7
87.4,996.1,59.0,7
29.7,985.6,58.2,7
3.0,789.0,57.9,7
61.2,702.8,56.8,7
40.7,850.1,51.7,7
87.3,727.7,59.1,7
11.8,869.5,57.7,7
14.9,831.7,43.2,7
97.6,913.5,47.6,7
90.4,949.4,48.3,7
41.0,725.3,58.7,7
70.3,955.2,52.8,7
62.7,943.8,49.1,7
91.5,967.8,47.5,7
3.2,758.5,47.8,7
4.9,616.6,46.6,7
97.1,685.3,59.0,7
83.1,777.7,50.5,7
67.0,864.2,53.5,7
75.4,760.9,59.6,7
7.3,914.5,42.7,7
36.1,670.4,43.8,7
87.3,974.8,44.6,7
20.6,845.2,41.5,7
32.1,899.6,53.4,7
51.9,905.5,53.6,7
