temperature,soil,light,result
50.2,310.4,336.0,4
57.0,358.6,383.1,4
45.5,379.9,369.8,4
42.7,317.0,157.9,4
43.0,464.3,327.4,4
43.1,413.5,318.3,4
52.0,486.5,287.1,4
56.6,598.3,440.3,4
59.1,478.9,517.5,4
45.5,370.2,220.3,4
45.2,589.4,279.6,4
49.0,258.8,513.6,4
54.4,332.5,237.1,4
51.9,350.3,353.6,4
59.3,297.3,311.2,4
41.4,356.7,203.4,4
59.8,431.5,302.6,4
42.0,410.2,286.8,4
48.0,515.6,402.4,4
57.6,435.3,548.6,4
54.3,379.3,371.0,4
41.8,438.0,176.1,4
55.4,354.9,390.2,4
51.5,446.0,351.3,4
50.7,531.5,257.8,4
48.5,341.6,241.4,4
49.9,256.8,406.0,4
45.8,331.3,222.9,4
42.9,423.8,220.2,4
41.8,587.3,368.1,4
56.4,311.2,183.7,4
43.1,459.8,359.2,4
49.4,570.0,170.1,4
58.3,306.6,288.8,4
50.4,552.3,279.6,4
54.1,516.7,325.0,4
47.5,413.9,353.1,4
50.9,545.1,347.2,4
47.1,462.7,390.2,4
50.5,253.9,473.3,4
43.7,515.8,175.9,4
47.8,435.5,330.0,4
51.0,402.8,459.3,4
45.5,290.4,280.6,4
57.8,405.5,334.9,4
56.1,352.1,232.4,4
50.3,302.2,423.8,4
48.6,515.0,295.4,4
52.2,295.3,545.4,4
44.8,360.8,409.1,4
51.5,477.8,201.6,4
57.3,269.5,326.1,4
56.2,534.2,477.8,4
48.4,448.0,412.4,4
41.7,548.6,484.9,4
52.7,385.4,480.4,4
51.4,459.1,455.1,4
46.4,564.1,495.6,4
41.6,490.1,433.1,4
46.8,390.0,520.4,4
51.9,349.1,205.4,4
52.0,363.5,385.7,4
49.2,545.0,240.3,4
54.0,360.2,422.1,4
43.1,522.9,347.2,4
53.4,495.1,409.0,4
46.7,402.2,372.7,4
58.9,545.2,292.4,4
54.5,300.4,535.7,4
48.5,532.8,185.1,4
59.7,555.6,435.4,4
51.3,415.3,373.3,4
50.9,443.2,314.0,4
42.5,514.2,289.0,4
52.1,304.0,532.8,4
44.7,441.0,252.5,4
46.9,562.4,325.5,4
41.4,526.7,179.0,4
52.2,274.0,477.6,4
47.6,562.9,266.2,4
45.4,503.9,315.6,4
42.0,358.9,496.3,4
56.9,261.3,411.1,4
54.1,251.2,451.4,4
54.8,547.7,245.7,4
54.6,318.5,258.9,4
43.0,431.5,461.3,4
51.6,458.9,193.6,4
45.7,476.1,422.2,4
43.4,302.6,191.1,4
42.9,295.8,314.3,4
43.4,523.9,159.7,4
42.5,484.3,411.8,4
43.8,371.1,471.4,4
57.3,487.2,290.6,4
49.1,475.2,152.7,4
59.3,477.6,163.6,4
51.5,443.3,420.2,4
49.7,278.6,515.1,4
41.9,533.5,154.3,4
47.6,551.6,318.4,4
41.7,255.4,166.5,4
46.4,477.7,306.8,4
58.5,496.0,477.2,4
54.1,312.0,162.4,4
47.6,290.3,402.1,4
43.2,294.6,444.7,4
55.5,495.1,198.6,4
46.3,292.3,412.3,4
55.9,302.4,316.9,4
59.1,481.9,412.0,4
42.2,562.1,162.6,4
54.1,577.1,411.4,4
45.7,258.4,476.8,4
49.6,310.1,207.5,4
44.6,316.8,458.8,4
53.6,592.5,342.1,4
51.1,523.8,461.4,4
52.4,296.6,171.2,4
54.3,435.6,531.2,4
44.7,567.9,404.9,4
55.2,337.9,459.9,4
42.4,489.1,184.4,4
52.6,399.0,242.8,4
41.8,366.1,467.1,4
47.3,548.9,488.2,4
50.8,448.3,201.0,4
42.4,455.2,475.2,4
56.8,278.5,165.9,4
58.7,280.8,170.3,4
52.2,554.9,317.9,4
43.8,308.9,347.3,4
53.8,470.4,484.0,4
55.2,510.0,414.9,4
41.7,489.6,525.8,4
42.9,436.8,243.6,4
43.7,356.3,477.9,4
54.5,586.3,350.8,4
51.1,499.4,191.0,4
51.6,505.6,219.2,4
47.6,295.3,516.1,4
57.4,386.1,206.7,4
54.5,513.5,501.9,4
41.5,572.9,331.6,4
48.9,568.7,247.0,4
43.6,417.1,397.8,4
52.8,439.2,415.8,4
54.2,342.7,277.4,4
53.9,423.8,458.0,4
57.6,460.3,265.9,4
42.9,281.6,462.5,4
46.5,387.0,539.7,4
51.8,503.1,502.1,4
51.5,596.4,482.3,4
45.3,545.7,475.0,4
49.0,356.1,244.4,4
44.3,583.1,507.9,4
52.4,425.0,467.5,4
57.8,401.7,525.4,4
52.7,421.0,153.7,4
54.2,463.9,162.4,4
52.6,577.7,393.8,4
49.3,359.6,334.3,4
47.6,431.7,249.3,4
43.4,342.2,433.2,4
49.0,492.9,184.1,4
41.6,549.4,414.3,4
49.1,457.8,314.4,4
51.6,324.6,350.8,4
48.1,565.6,510.0,4
42.6,533.4,360.0,4
47.3,314.6,152.9,4
53.3,478.2,225.6,4
51.6,434.7,367.0,4
54.9,422.9,527.2,4
56.2,553.7,502.0,4
58.5,505.7,451.0,4
42.6,483.4,389.5,4
49.2,556.7,422.7,4
52.5,399.5,417.9,4
41.2,299.8,294.9,4
41.9,360.8,333.1,4
53.6,453.0,204.2,4
55.9,561.0,332.1,4
56.1,301.2,528.5,4
44.4,390.9,351.8,4
42.2,482.6,363.4,4
44.9,365.5,222.5,4
52.6,594.7,237.2,4
51.0,327.4,239.3,4
59.9,528.1,207.1,4
42.0,505.0,355.6,4
54.9,356.4,446.7,4
58.6,326.0,373.6,4
50.6,473.4,501.8,4
47.5,412.2,400.0,4
46.5,388.2,183.0,4
41.2,315.2,266.7,4
50.4,509.2,305.2,4
43.2,421.4,433.2,4
42.7,574.1,286.0,4
44.7,556.4,275.6,4
46.8,386.0,434.5,4
54.0,487.9,288.6,4
54.3,482.7,166.1,4
52.8,365.7,516.0,4
52.1,484.8,153.2,4
53.8,308.1,426.5,4
57.7,490.9,290.2,4
51.3,576.4,292.0,4
52.3,385.9,444.2,4
60.0,593.3,461.7,4
46.9,360.0,252.6,4
49.2,279.7,374.3,4
46.5,428.5,480.7,4
59.2,582.7,208.6,4
51.6,542.9,238.9,4
48.8,575.4,206.8,4
59.4,378.3,394.0,4
59.0,475.6,248.6,4
59.7,534.7,542.7,4
49.2,259.0,370.4,4
55.3,344.1,466.9,4
49.5,481.2,465.6,4
59.4,289.1,266.4,4
43.9,575.0,196.7,4
58.8,349.0,242.1,4
41.9,381.5,274.5,4
51.0,528.7,343.3,4
47.4,421.6,266.6,4
57.2,540.7,530.4,4
50.7,258.3,425.7,4
54.5,334.6,433.8,4
54.0,434.5,220.9,4
48.9,339.1,311.2,4
42.8,335.5,378.0,4
50.7,587.8,307.5,4
44.0,338.9,260.7,4
51.5,548.0,379.8,4
56.3,566.3,349.2,4
44.0,437.3,530.0,4
46.0,308.1,496.3,4
43.7,452.5,535.4,4
42.0,517.7,504.7,4
43.5,522.4,245.6,4
47.1,381.4,243.9,4
59.3,256.7,184.8,4
52.8,560.4,330.2,4
53.8,548.4,384.5,4
47.9,492.0,258.6,4
42.2,319.5,243.3,4
45.2,283.4,222.2,4
42.2,339.7,191.1,4
47.9,412.6,447.8,4
59.0,440.6,180.0,4
50.2,371.1,165.8,4
50.4,571.6,524.0,4
52.9,542.4,304.8,4
43.9,451.5,410.1,4
45.3,471.4,383.9,4
55.6,451.7,250.1,4
57.0,545.4,434.5,4
53.5,594.7,150.3,4
55.8,254.4,222.9,4
56.7,425.8,178.6,4
55.3,439.5,484.3,4
58.2,323.6,545.0,4
46.8,517.1,350.6,4
55.1,500.7,201.7,4
48.9,253.5,481.8,4
43.0,363.8,256.1,4
50.4,341.8,338.5,4
46.0,346.3,277.1,4
46.2,391.9,333.0,4
58.7,361.8,177.7,4
47.7,428.7,527.8,4
43.8,598.5,174.3,4
57.8,304.7,366.0,4
49.4,346.5,402.5,4
54.4,253.4,186.0,4
52.3,466.3,465.8,4
43.0,548.5,534.2,4
51.9,321.9,195.0,4
41.9,400.2,392.9,4
55.4,331.2,291.3,4
44.8,545.1,268.4,4
53.0,441.5,493.0,4
49.2,334.7,469.1,4
47.2,577.2,417.1,4
41.2,387.7,436.2,4
54.2,574.9,379.0,4
57.1,270.7,230.3,4
56.1,301.0,507.8,4
55.3,304.4,363.5,4
50.2,275.4,264.1,4
44.5,383.4,286.0,4
43.9,590.8,472.1,4
44.9,364.7,389.9,4
50.1,408.8,264.9,4
42.9,252.9,471.1,4
41.7,430.3,509.6,4
47.0,499.5,368.1,4
47.9,440.2,259.2,4
56.3,263.9,184.9,4
46.2,393.7,528.1,4
48.3,536.7,173.0,4
54.6,308.4,259.4,4
47.0,433.4,366.1,4
43.9,434.9,160.2,4
43.1,374.9,533.5,4
53.3,274.2,497.1,4
50.6,399.7,168.3,4
43.4,592.7,268.2,4
57.1,353.3,511.6,4
49.7,452.9,302.6,4
45.7,382.0,176.3,4
59.5,346.2,495.3,4
45.2,380.9,339.4,4
44.5,441.0,195.3,4
41.3,374.9,416.4,4
58.2,387.4,291.1,4
50.7,507.2,346.6,4
59.7,257.7,454.9,4
42.1,436.6,229.9,4
58.3,356.2,490.9,4
52.3,498.7,261.6,4
43.0,520.0,294.1,4
46.9,477.1,405.6,4
55.3,303.4,402.4,4
53.5,540.0,231.3,4
56.2,456.7,333.0,4
55.3,368.1,517.6,4
49.4,446.4,370.9,4
57.1,251.9,481.4,4
54.9,408.3,498.2,4
50.0,308.3,250.6,4
54.4,401.7,446.2,4
47.4,489.1,253.1,4
52.9,343.0,547.1,4
55.0,510.8,411.0,4
46.0,320.2,369.6,4
44.1,580.0,162.5,4
49.6,380.8,232.7,4
50.6,444.1,510.7,4
58.4,427.9,337.2,4
44.1,259.3,267.8,4
47.0,319.9,227.4,4
55.4,374.8,169.9,4
50.3,595.0,430.9,4
51.9,333.2,267.5,4
51.3,431.9,224.8,4
50.6,424.1,341.6,4
43.7,271.7,445.6,4
43.5,385.9,512.0,4
46.5,367.9,365.0,4
45.9,479.0,493.1,4
51.7,268.8,236.7,4
46.6,404.9,404.4,4
43.4,325.6,462.2,4
55.9,291.0,322.9,4
58.5,255.1,200.9,4
56.8,283.7,402.9,4
48.4,434.6,281.3,4
52.6,428.2,540.4,4
58.9,301.4,260.0,4
57.5,489.6,454.2,4
59.3,452.2,512.7,4
48.8,372.9,209.7,4
48.9,507.4,367.4,4
56.7,562.7,445.4,4
55.9,359.4,391.4,4
43.0,534.1,360.2,4
41.2,519.8,399.0,4
42.5,293.6,539.6,4
57.2,281.6,439.8,4
55.1,317.2,171.5,4
45.9,544.8,233.0,4
41.4,407.5,247.5,4
57.3,347.3,407.9,4
57.0,271.4,361.9,4
45.5,466.5,484.8,4
52.9,475.2,486.0,4
50.9,510.0,283.7,4
49.7,292.8,284.4,4
44.7,285.4,202.1,4
51.3,271.9,372.3,4
48.7,335.0,237.9,4
56.6,387.9,277.6,4
54.7,487.8,306.8,4
42.9,372.3,281.8,4
55.3,535.0,413.5,4
53.2,274.4,416.8,4
57.1,555.0,475.7,4
50.4,566.7,342.2,4
52.9,574.5,514.1,4
46.1,433.8,325.4,4
47.1,591.6,306.3,4
44.4,599.9,157.3,4
48.9,535.0,201.4,4
52.6,323.4,261.9,4
44.3,515.7,519.4,4
47.6,306.3,302.6,4
46.1,547.4,172.6,4
57.8,446.4,469.0,4
48.9,520.3,469.6,4
57.8,488.4,174.5,4
47.4,362.1,390.8,4
47.5,545.1,408.8,4
47.1,482.6,522.2,4
54.9,488.0,361.6,4
53.8,401.2,314.6,4
60.0,453.6,447.0,4
47.4,493.1,467.9,4
56.0,325.6,529.4,4
52.7,261.3,448.7,4
48.7,590.0,254.4,4
58.8,462.1,520.4,4
41.2,378.2,172.8,4
52.7,503.6,375.7,4
43.1,509.6,195.5,4
47.9,297.4,423.1,4
54.6,570.8,176.8,4
55.5,499.4,366.2,4
55.5,437.6,527.6,4
52.9,501.3,180.8,4
55.4,399.9,417.0,4
49.7,351.5,401.8,4
52.8,262.3,332.8,4
51.5,468.4,381.5,4
48.2,400.9,452.8,4
53.1,352.9,182.0,4
42.3,307.9,481.1,4
58.6,271.8,363.1,4
41.6,309.7,173.6,4
41.2,586.2,448.5,4
57.8,354.8,250.5,4
55.3,506.5,503.9,4
58.1,500.7,368.0,4
46.6,391.5,546.4,4
48.9,338.5,337.3,4
49.3,549.3,431.1,4
56.7,358.5,190.8,4
46.4,482.1,184.7,4
51.9,340.9,435.7,4
43.5,575.3,315.1,4
45.7,437.2,284.7,4
55.7,265.3,450.2,4
56.5,355.6,384.4,4
44.1,294.6,538.7,4
43.8,519.3,253.4,4
46.1,291.9,461.8,4
52.7,470.8,357.8,4
54.3,254.7,520.8,4
52.8,407.4,433.5,4
59.4,529.3,526.5,4
51.1,497.6,274.3,4
52.6,499.7,309.3,4
50.5,587.3,304.2,4
59.7,329.7,452.0,4
46.3,499.4,221.2,4
46.6,450.5,161.4,4
50.8,554.7,362.2,4
52.2,354.6,291.1,4
48.5,575.1,168.2,4
50.4,377.6,271.2,4
55.5,392.1,286.8,4
48.5,385.5,267.3,4
48.2,385.4,268.6,4
44.7,439.8,197.7,4
56.5,501.5,158.0,4
47.0,304.9,432.3,4
49.8,255.8,497.4,4
53.9,487.4,332.6,4
55.3,529.4,336.9,4
50.1,398.6,413.0,4
46.0,274.6,185.1,4
56.3,326.2,492.6,4
42.5,465.5,521.0,4
53.3,437.5,463.3,4
41.0,578.4,350.7,4
41.0,288.0,309.3,4
54.6,512.6,257.4,4
51.0,300.9,341.2,4
53.5,365.7,302.1,4
58.6,457.1,476.7,4
54.0,440.7,215.5,4
41.8,429.7,483.3,4
57.9,301.8,343.3,4
54.0,551.3,492.0,4
58.7,300.8,506.6,4
43.3,283.1,333.8,4
48.8,333.6,398.2,4
54.1,463.2,174.4,4
46.4,470.1,166.3,4
43.7,404.3,544.6,4
41.2,533.1,385.5,4
59.1,450.4,483.7,4
56.7,314.5,298.3,4
54.6,537.1,536.6,4
41.6,463.5,490.7,4
52.0,468.3,208.1,4
59.0,437.2,326.8,4
56.0,319.5,234.0,4
55.8,547.9,269.4,4
54.4,427.6,167.7,4
45.3,340.9,362.6,4
54.0,423.5,231.5,4
43.5,379.6,293.3,4
57.0,427.8,245.7,4
47.3,362.7,401.0,4
42.3,570.7,439.0,4
59.6,253.8,252.7,4
41.4,469.2,207.3,4
52.7,581.8,487.7,4
56.7,522.5,385.4,4
56.8,414.0,526.5,4
45.1,256.1,161.4,4
53.2,488.7,393.7,4
41.9,391.3,388.4,4
57.3,359.8,259.3,4
47.5,363.8,158.7,4
48.4,339.4,401.9,4
59.3,295.0,216.0,4
57.8,598.9,501.8,4
41.6,280.0,226.3,4
52.9,280.7,171.3,4
45.6,330.5,342.9,4
58.7,451.0,526.0,4
56.6,585.7,243.7,4
46.2,595.9,522.2,4
55.8,266.3,239.4,4
51.8,290.3,246.5,4
49.5,331.8,549.8,4
42.0,494.6,483.9,4
51.5,416.3,382.3,4
46.9,266.8,192.0,4
46.6,326.2,214.7,4
42.5,573.6,404.3,4
54.1,426.2,369.3,4
56.5,270.8,204.8,4
50.6,451.5,375.8,4
57.3,307.0,253.8,4
57.0,543.4,305.9,4
54.4,467.2,405.4,4
48.7,519.3,514.6,4
44.7,589.6,456.4,4
58.4,526.4,314.3,4
59.1,342.3,501.5,4
43.0,428.0,199.5,4
45.4,584.2,204.2,4
45.0,582.5,277.1,4
58.2,582.7,387.9,4
59.9,329.0,270.7,4
42.1,386.0,338.5,4
43.2,282.6,176.4,4
48.1,471.2,508.7,4
52.3,338.8,246.8,4
49.3,487.8,304.4,4
48.6,423.0,430.0,4
55.6,514.1,499.7,4
42.5,361.8,431.4,4
54.2,352.1,225.7,4
53.0,512.5,548.4,4
51.8,424.3,446.3,4
44.2,408.8,265.7,4
53.4,276.2,313.5,4
45.9,556.3,414.7,4
41.9,355.4,485.2,4
58.0,464.7,382.9,4
43.4,433.7,386.1,4
57.6,296.0,275.5,4
51.3,499.7,549.7,4
42.8,454.9,539.9,4
48.3,335.5,231.6,4
44.4,510.0,379.2,4
49.5,438.5,507.9,4
44.7,313.8,424.3,4
49.9,422.6,168.6,4
49.1,344.0,373.4,4
53.4,401.8,335.9,4
44.3,427.1,244.6,4
46.7,334.5,515.3,4
50.1,263.2,413.7,4
51.4,511.6,242.4,4
57.8,265.0,228.1,4
59.0,554.8,481.2,4
42.0,559.0,484.0,4
50.8,564.1,257.4,4
55.7,328.6,453.2,4
56.7,554.8,227.1,4
59.5,467.7,303.8,4
45.8,282.3,415.6,4
45.4,312.1,158.4,4
60.0,590.2,297.8,4
47.2,347.1,352.9,4
56.7,330.5,293.8,4
51.9,473.5,158.8,4
51.6,361.2,438.8,4
59.7,450.6,218.8,4
54.5,441.0,335.4,4
46.3,414.2,259.4,4
57.2,545.2,313.4,4
60.0,285.5,428.7,4
48.3,534.0,342.3,4
50.4,509.8,530.5,4
44.7,595.6,249.0,4
50.8,565.3,399.0,4
42.3,563.6,368.7,4
45.4,438.4,269.6,4
41.0,442.6,535.8,4
42.0,458.7,261.5,4
58.6,575.0,537.0,4
45.4,525.2,459.2,4
43.8,506.5,157.4,4
55.5,332.7,387.4,4
46.3,298.3,379.6,4
42.9,488.5,279.5,4
51.1,454.0,493.2,4
47.0,481.3,257.2,4
60.0,295.4,208.8,4
42.0,382.8,497.9,4
50.5,551.7,386.1,4
42.8,424.7,168.9,4
49.3,523.1,299.3,4
54.8,267.2,229.9,4
44.3,320.3,230.5,4
53.7,542.8,549.4,4
48.4,269.8,298.6,4
46.8,350.2,195.1,4
53.0,289.3,279.2,4
57.3,592.7,231.0,4
44.7,561.3,169.7,4
57.3,513.6,262.0,4
47.5,531.2,391.0,4
49.8,252.8,540.7,4
51.1,498.7,352.2,4
51.3,405.3,260.9,4
55.2,437.1,277.8,4
49.2,414.0,183.1,4
53.5,488.8,228.1,4
59.8,405.5,318.2,4
47.7,420.0,313.7,4
53.2,279.5,368.5,4
45.9,396.7,359.3,4
50.4,306.5,408.0,4
55.2,513.7,307.1,4
43.3,579.7,228.5,4
51.2,570.3,185.3,4
58.0,574.4,372.1,4
51.5,557.2,428.7,4
58.8,514.2,337.7,4
47.5,441.8,367.3,4
45.6,366.7,320.9,4
59.5,258.3,429.6,4
49.7,371.3,366.9,4
59.5,414.5,321.6,4
52.4,364.9,358.2,4
51.4,559.6,496.7,4
58.1,546.5,344.6,4
41.7,384.0,204.6,4
49.9,446.5,498.9,4
59.2,454.8,513.7,4
59.7,511.9,264.5,4
56.0,484.4,442.1,4
55.1,519.1,545.2,4
46.7,582.8,228.0,4
43.1,282.4,467.5,4
49.8,320.1,444.4,4
57.5,281.4,190.8,4
48.5,454.0,225.9,4
57.2,261.9,291.6,4
42.5,560.1,491.0,4
54.2,366.9,502.8,4
57.8,453.4,527.7,4
49.3,367.1,246.9,4
58.9,422.4,343.2,4
53.8,580.2,512.7,4
55.4,307.0,272.9,4
45.3,525.2,544.3,4
51.7,512.8,219.7,4
54.8,372.8,322.5,4
46.1,453.3,300.8,4
49.5,415.0,199.3,4
52.0,544.5,536.8,4
41.6,552.0,404.3,4
44.5,426.3,508.7,4
57.7,454.1,438.5,4
46.7,355.3,354.9,4
48.8,336.0,537.0,4
45.1,334.9,226.0,4
59.6,293.4,331.8,4
46.8,545.5,152.6,4
59.4,581.8,488.8,4
51.8,429.6,388.3,4
58.7,363.6,232.0,4
47.2,568.5,379.0,4
59.6,301.5,427.5,4
53.0,373.2,517.2,4
45.3,371.6,464.0,4
52.9,404.5,510.1,4
54.8,430.8,352.1,4
50.9,472.8,172.5,4
48.9,544.2,478.3,4
50.8,358.4,303.5,4
49.7,322.6,412.7,4
55.4,283.9,170.7,4
54.5,357.3,298.9,4
46.7,412.6,188.6,4
55.6,485.5,478.1,4
57.0,322.4,256.6,4
57.4,578.3,493.0,4
49.5,283.9,237.2,4
45.1,404.2,185.3,4
47.7,253.1,470.7,4
43.1,350.3,214.8,4
49.1,451.3,220.9,4
53.6,389.1,469.2,4
47.0,597.1,465.0,4
57.8,535.6,339.4,4
55.2,523.9,476.2,4
59.8,359.5,330.6,4
47.8,568.6,455.6,4
42.9,400.2,512.5,4
41.4,534.3,393.3,4
51.5,470.0,230.4,4
41.4,383.2,439.0,4
46.6,560.7,445.0,4
54.9,502.9,355.9,4
44.5,524.4,260.3,4
52.9,514.4,236.1,4
47.6,447.4,405.0,4
53.4,568.2,209.6,4
58.3,417.4,469.8,4
50.0,344.3,465.8,4
43.8,535.9,342.2,4
51.7,553.2,369.8,4
58.7,318.7,254.7,4
57.9,300.7,240.1,4
57.2,266.1,298.7,4
42.4,416.0,234.3,4
43.0,540.9,481.3,4
47.0,346.9,541.3,4
51.7,272.0,352.4,4
41.0,538.4,533.2,4
45.4,377.2,164.4,4
59.0,424.9,258.5,4
51.0,325.0,428.7,4
47.7,273.3,357.0,4
52.9,599.2,473.1,4
50.5,339.5,490.1,4
54.2,522.7,178.5,4
44.3,258.2,258.7,4
47.6,457.9,441.2,4
51.4,541.9,450.3,4
50.4,323.2,388.3,4
53.7,333.0,445.6,4
48.2,447.3,385.8,4
48.4,503.8,503.3,4
50.8,251.2,261.6,4
51.3,350.6,357.1,4
50.2,332.3,406.1,4
59.8,454.9,464.5,4
53.9,581.9,505.3,4
52.0,330.1,185.2,4
58.7,570.5,394.7,4
56.2,372.9,336.7,4
47.6,269.5,192.6,4
46.3,340.9,438.9,4
56.7,489.9,332.8,4
43.6,507.7,953.1,5
49.7,370.3,787.3,5
42.5,271.8,780.4,5
42.6,301.2,602.2,5
58.7,273.0,629.7,5
51.3,455.0,906.7,5
53.2,547.0,633.9,5
50.4,599.4,683.5,5
52.3,322.9,700.5,5
57.9,411.4,699.8,5
54.7,419.8,1002.8,5
54.5,390.8,868.9,5
41.5,530.9,951.7,5
57.5,437.0,618.1,5
48.4,452.9,858.0,5
53.4,395.4,931.9,5
44.0,454.6,829.2,5
41.5,396.5,1003.9,5
54.1,510.5,703.0,5
48.5,350.6,925.7,5
58.1,564.4,961.6,5
53.4,500.2,608.4,5
57.2,503.5,763.3,5
44.6,262.6,699.0,5
51.2,412.6,842.7,5
46.9,457.4,943.1,5
59.2,577.8,963.7,5
59.6,489.3,682.7,5
47.2,407.0,754.0,5
43.1,354.5,617.6,5
51.9,341.5,990.7,5
44.6,284.6,553.4,5
48.7,298.8,652.4,5
46.3,452.6,624.4,5
58.4,336.2,960.5,5
48.0,358.3,927.1,5
55.3,433.7,817.6,5
45.4,442.2,680.9,5
48.5,333.4,1009.1,5
46.4,266.0,825.0,5
52.1,529.7,935.1,5
49.5,307.3,684.8,5
44.2,490.4,639.9,5
52.4,388.4,568.4,5
43.0,574.6,895.3,5
51.3,569.4,1009.4,5
52.1,373.3,560.1,5
58.3,257.8,1011.0,5
49.8,418.4,753.1,5
54.5,409.2,917.0,5
41.2,532.7,878.0,5
45.6,471.0,990.1,5
59.9,391.7,905.7,5
51.5,382.5,663.6,5
44.4,252.6,681.7,5
53.2,421.3,699.3,5
59.7,435.9,666.4,5
46.1,560.9,570.7,5
44.6,380.5,824.0,5
44.4,418.8,665.7,5
51.2,400.0,922.0,5
59.7,308.8,621.2,5
45.1,329.9,917.5,5
41.8,519.0,994.9,5
53.1,493.4,930.9,5
55.4,309.9,882.0,5
52.6,405.2,562.6,5
51.0,300.5,704.4,5
50.6,436.5,642.4,5
53.0,397.1,770.7,5
46.7,330.3,735.3,5
42.0,594.4,714.1,5
45.1,515.4,954.9,5
47.2,403.7,847.9,5
42.5,387.9,683.7,5
52.7,421.6,1010.2,5
52.0,260.7,846.5,5
46.1,285.6,813.8,5
43.5,281.4,929.3,5
45.0,318.4,874.5,5
46.7,495.7,771.2,5
49.8,344.7,877.7,5
44.6,582.4,682.8,5
43.1,369.6,998.3,5
46.8,410.3,820.5,5
44.4,254.1,652.0,5
56.4,365.4,904.7,5
48.9,494.7,967.4,5
58.6,536.7,909.7,5
56.7,445.8,958.9,5
58.8,534.9,1014.8,5
53.0,323.2,665.2,5
46.5,461.4,842.2,5
58.3,467.6,607.8,5
53.8,499.7,1018.6,5
43.3,311.0,656.7,5
54.1,376.8,914.0,5
54.1,434.2,917.5,5
45.2,295.3,634.7,5
52.8,594.8,799.7,5
48.8,419.6,628.7,5
43.5,482.2,714.9,5
43.9,361.1,744.7,5
44.6,594.2,989.3,5
48.8,569.6,794.3,5
53.0,410.0,1017.8,5
55.9,318.6,796.8,5
57.7,292.2,632.6,5
48.3,287.0,558.1,5
44.2,439.5,874.2,5
45.1,454.0,901.2,5
58.7,533.3,638.5,5
54.0,498.8,617.6,5
52.5,278.5,730.7,5
54.2,588.1,820.0,5
51.1,310.8,676.1,5
52.8,296.6,887.6,5
46.7,580.4,822.4,5
59.3,282.1,932.8,5
45.3,451.0,912.8,5
47.2,409.7,896.6,5
59.9,267.4,612.0,5
52.5,529.4,711.8,5
57.1,506.4,789.6,5
59.5,402.8,913.5,5
53.3,255.5,976.4,5
47.4,300.5,642.3,5
50.9,304.2,598.6,5
58.9,316.2,919.5,5
54.0,563.1,671.0,5
59.5,432.3,885.5,5
47.4,329.4,892.3,5
46.3,273.0,1022.5,5
56.5,538.9,806.0,5
53.8,564.2,778.2,5
52.1,363.7,743.2,5
41.9,356.0,992.5,5
43.5,547.0,694.1,5
44.7,545.2,917.4,5
54.6,474.7,915.4,5
42.6,499.5,585.4,5
43.7,531.3,918.5,5
49.6,371.8,774.7,5
47.3,555.9,816.0,5
59.9,363.4,756.9,5
52.0,303.1,914.9,5
53.1,319.7,701.3,5
52.9,339.0,936.5,5
54.6,550.1,671.2,5
56.6,263.7,898.9,5
50.5,520.4,978.2,5
53.8,463.2,834.0,5
52.0,505.7,703.6,5
58.7,520.1,829.3,5
45.9,466.4,663.1,5
41.6,525.3,579.8,5
43.2,483.9,871.7,5
46.8,252.8,565.5,5
59.2,474.5,826.0,5
56.3,256.0,554.8,5
51.2,443.0,623.4,5
59.8,405.7,771.0,5
59.6,573.8,927.6,5
57.9,532.0,607.1,5
42.2,420.7,892.6,5
57.1,374.5,1011.2,5
44.4,504.3,550.1,5
46.8,416.1,698.6,5
59.7,449.0,555.1,5
52.7,408.5,911.0,5
55.6,457.3,742.5,5
49.4,370.8,640.1,5
53.5,530.4,759.8,5
42.1,437.9,1012.5,5
54.9,445.4,687.2,5
44.0,481.0,805.8,5
49.8,393.5,785.7,5
57.5,436.4,989.1,5
56.2,421.0,934.9,5
57.7,258.2,600.3,5
45.4,539.8,753.6,5
55.9,502.4,1019.8,5
45.8,426.1,647.0,5
43.1,473.1,962.1,5
45.9,283.6,950.5,5
42.1,494.9,645.3,5
51.1,259.3,868.3,5
53.5,492.6,880.9,5
41.7,408.8,947.4,5
49.8,577.9,744.6,5
57.4,595.4,576.2,5
52.5,568.6,990.9,5
55.3,493.4,680.0,5
54.1,402.2,1005.4,5
50.5,280.5,787.3,5
54.4,405.4,915.7,5
51.2,257.4,829.5,5
59.9,372.0,862.2,5
49.1,322.0,982.5,5
46.7,288.5,838.4,5
54.0,576.0,821.3,5
45.5,339.7,598.8,5
45.1,555.5,665.9,5
52.3,286.1,706.9,5
45.3,396.3,848.3,5
56.1,421.0,748.4,5
44.2,327.7,887.7,5
47.5,467.4,712.2,5
55.9,459.1,971.3,5
47.6,491.6,597.1,5
56.6,352.8,886.6,5
53.8,564.5,688.8,5
44.1,484.4,556.6,5
41.5,487.2,975.1,5
45.1,504.7,1002.2,5
49.0,554.0,675.4,5
55.1,424.1,666.6,5
59.5,504.0,563.8,5
56.2,565.8,931.2,5
47.3,467.5,680.2,5
45.3,309.0,784.7,5
58.9,256.0,672.1,5
45.6,273.6,1002.8,5
58.8,432.3,725.3,5
45.1,527.2,727.0,5
49.7,423.0,707.9,5
47.7,450.6,973.9,5
60.0,338.3,576.5,5
55.9,363.9,637.2,5
